,level_0,index,link,headline,summary,date,compounds_head,compounds_summ,compounds_head_summ,Sentiment,Modal,Negative,Positive,Uncertainty,Litigious,Constraining,Superfluous,Interesting,Doc_length,Modal_freq,Negative_freq,Positive_freq,Uncertainty_freq,Litigious_freq,Constraining_freq,Superfluous_freq,Interesting_freq,Negative_score,Positive_score
663,3118,3118,https://www.nytimes.com/2015/04/01/business/dealbook/charters-deal-may-not-be-the-last-word-on-bright-house.html,Charter’s Deal May Not Be the Last Word on Bright House,"With Comcast-Time Warner Cable still in play, the cable landscape could still realign again.",2015-04-01 01:00:00,0.4404,0.34,0.6486,"    Word  Modal  Negative  Positive  Uncertainty  Litigious  Constraining  \
0  COULD      3         0         0            1          0             0   

   Superfluous  Interesting  
0            0            0  ",3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,15,0.2,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0
664,3121,3121,https://www.nytimes.com/2015/04/01/business/media/michael-angelakis-steps-down-as-comcast-finance-officer.html,Michael Angelakis to Step Down as Comcast Finance Officer,"Mr. Angelakis was instrumental in Comcast’s $45 billion bid for Time Warner Cable, a deal that remains in regulatory limbo. He will lead a new Comcast-based investment venture.",2015-04-01 03:00:00,0.0,0.0,0.0,"         Word  Modal  Negative  Positive  Uncertainty  Litigious  \
0  REGULATORY      0         0         0            0          1   
1        WILL      1         0         0            0          0   

   Constraining  Superfluous  Interesting  
0             0            0            0  
1             0            0            0  ",1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,29,0.034482758620689655,0.0,0.0,0.0,0.034482758620689655,0.0,0.0,0.0,0.0,0.0
665,3122,3122,https://www.nytimes.com/2015/04/06/business/media/comcast-recruits-its-beneficiaries-to-lobby-for-time-warner-deal.html,Comcast Recruits Its Beneficiaries to Lobby for Time Warner Deal,Many letters to the government in support of the $45 billion deal are from groups that have received charitable or political donations from Comcast.,2015-04-06 01:00:00,0.4404,0.6597,0.8074,"         Word  Modal  Negative  Positive  Uncertainty  Litigious  \
0  CHARITABLE      0         0         1            0          0   

   Constraining  Superfluous  Interesting  
0             0            0            0  ",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,24,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,-0.041666666666666664,0.041666666666666664
666,3128,3128,https://www.nytimes.com/2015/04/18/business/media/review-of-comcast-deal-is-said-to-raise-concerns.html,Review of Comcast Deal Is Said to Raise Concerns,"The Justice Department staff is said to be leaning toward recommending blocking the merger with Time Warner, but higher officials can overrule any recommendation.",2015-04-18 01:00:00,0.0,0.1027,0.1027,"       Word  Modal  Negative  Positive  Uncertainty  Litigious  Constraining  \
0   JUSTICE      0         0         0            0          1             0   
1       CAN      2         0         0            0          0             0   
2  OVERRULE      0         0         0            0          1             0   

   Superfluous  Interesting  
0            0            0  
1            0            0  
2            0            0  ",2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,24,0.08333333333333333,0.0,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0
667,3134,3134,https://www.nytimes.com/2015/04/22/business/media/6-senators-urge-rejection-of-comcast-time-warner-cable-deal.html,Comcast’s Track Record in Past Deals May Be Hitch for Merger With Time Warner Cable,"Comcast’s record of compliance is now in the spotlight as regulators, and senators like Al Franken, scrutinize its proposed takeover of Time Warner Cable.",2015-04-22 02:00:00,0.0,0.3612,0.3612,"         Word  Modal  Negative  Positive  Uncertainty  Litigious  \
0  REGULATORS      0         0         0            0          1   
1  SCRUTINIZE      0         1         0            0          0   

   Constraining  Superfluous  Interesting  
0             0            0            0  
1             0            0            0  ",0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,24,0.0,0.041666666666666664,0.0,0.0,0.041666666666666664,0.0,0.0,0.0,0.041666666666666664,-0.041666666666666664
668,3135,3135,https://www.nytimes.com/2015/04/23/business/media/comcast-critics-cast-doubt-on-its-intentions.html,Comcast Critics Cast Doubt on Its Intentions,Critics of the proposed merger with Time Warner Cable say that Comcast’s attitude toward compliance paints a picture of an already huge company that uses its heft to its advantage.,2015-04-23 01:00:00,-0.5719,0.2732,-0.3818,"        Word  Modal  Negative  Positive  Uncertainty  Litigious  Constraining  \
0  ADVANTAGE      0         0         1            0          0             0   

   Superfluous  Interesting  
0            0            0  ",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,30,0.0,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.0,-0.03333333333333333,0.03333333333333333
669,3137,3137,https://www.nytimes.com/2015/04/24/business/media/comcast-time-warner-cable-merger.html,Comcast Is Said to End $45 Billion Bid for Time Warner Cable,The merger would have united the country’s two largest cable operators and reshaped the country’s video and broadband markets.,2015-04-24 01:00:00,0.0,0.4215,0.4215,"    Word  Modal  Negative  Positive  Uncertainty  Litigious  Constraining  \
0  WOULD      2         0         0            0          0             0   

   Superfluous  Interesting  
0            0            0  ",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,0.10526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
670,3138,3138,https://www.nytimes.com/2015/04/25/business/dealbook/comcast-withdraws-purchase-bid-but-it-isnt-going-anywhere.html,"Comcast Withdraws Purchase Bid, but It Isn’t Going Anywhere","Comcast suffered a setback as it canceled its offer for Time Warner Cable, but the executive at the company’s helm will likely continue in his father’s footsteps as a daring deal maker.",2015-04-25 01:00:00,0.0,0.2846,-0.2617,"       Word  Modal  Negative  Positive  Uncertainty  Litigious  Constraining  \
0  SUFFERED      0         1         0            0          0             0   
1   SETBACK      0         1         0            0          0             0   
2  CANCELED      0         1         0            0          0             0   
3      WILL      1         0         0            0          0             0   
4    LIKELY      2         0         0            0          0             0   

   Superfluous  Interesting  
0            0            0  
1            0            0  
2            0            0  
3            0            0  
4            0            0  ",3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,32,0.09375,0.09375,0.0,0.0,0.0,0.0,0.0,0.0,0.09375,-0.09375
671,3139,3139,https://www.nytimes.com/2015/04/25/opinion/putting-an-end-to-a-bad-comcast-merger.html,Putting an End to a Bad Comcast Merger,"Comcast backs away from a $45 billion bid for Time Warner Cable, averting a broadband monopoly that would raise prices and limit consumer choice.",2015-04-25 01:00:00,-0.5423,-0.0516,-0.5719,"       Word  Modal  Negative  Positive  Uncertainty  Litigious  Constraining  \
0  MONOPOLY      0         1         0            0          0             0   
1     WOULD      2         0         0            0          0             0   
2     LIMIT      0         0         0            0          0             1   

   Superfluous  Interesting  
0            0            0  
1            0            0  
2            0            0  ",2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,24,0.08333333333333333,0.041666666666666664,0.0,0.0,0.0,0.041666666666666664,0.0,0.0,0.041666666666666664,-0.041666666666666664
672,3140,3140,https://www.nytimes.com/2015/04/25/business/media/intense-lobbying-failed-to-assure-comcasts-deal.html,Intense Lobbying Failed to Assure Comcast’s Deal,"Congress has no direct power to approve or disapprove any merger, but endorsements can send a subtle but important message to regulators that the deal is in the public interest and should be cleared.",2015-04-25 02:00:00,-0.2263,0.7351,0.6956,"         Word  Modal  Negative  Positive  Uncertainty  Litigious  \
0  DISAPPROVE      0         1         0            0          0   
1         CAN      2         0         0            0          0   
2  REGULATORS      0         0         0            0          1   
3      SHOULD      2         0         0            0          0   

   Constraining  Superfluous  Interesting  
0             0            0            0  
1             0            0            0  
2             0            0            0  
3             0            0            0  ",4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,34,0.11764705882352941,0.029411764705882353,0.0,0.0,0.029411764705882353,0.0,0.0,0.0,0.029411764705882353,-0.029411764705882353
673,3142,3142,https://news.blogs.nytimes.com/2015/04/27/morning-agenda-comcasts-ambitions-likely-to-remain-intact/,Morning Agenda: Comcast’s Ambitions Likely to Remain Intact,Comcast’s Ambitions Likely to Remain Intact | Applied Materials and Tokyo Electron Abandon Merger | Grim Portrait of 2010 Law School Graduates | Long Trial Ahead for Former Dewey Lawyers,2015-04-27 01:00:00,0.2023,-0.7003,-0.6124,"      Word  Modal  Negative  Positive  Uncertainty  Litigious  Constraining  \
0   LIKELY      2         0         0            0          0             0   
1  ABANDON      0         1         0            0          0             0   
2      LAW      0         0         0            0          1             0   
3  LAWYERS      0         0         0            0          1             0   

   Superfluous  Interesting  
0            0            0  
1            0            0  
2            0            0  
3            0            0  ",2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,30,0.06666666666666667,0.03333333333333333,0.0,0.0,0.06666666666666667,0.0,0.0,0.0,0.03333333333333333,-0.03333333333333333
674,3143,3143,https://www.nytimes.com/2015/04/27/business/media/mergers-collapse-leaves-frustrated-cable-customers-out-in-the-cold.html,Comcast-Time Warner Cable Deal’s Collapse Leaves Frustrated Customers Out in the Cold,"As soon as Comcast withdrew, Charter Communications was reported to be exploring a new bid for Time Warner Cable, but some predict consumers will lose no matter who buys whom.",2015-04-27 01:00:00,-0.765,-0.7351,-0.8074,"      Word  Modal  Negative  Positive  Uncertainty  Litigious  Constraining  \
0  PREDICT      0         0         0            1          0             0   
1     WILL      1         0         0            0          0             0   
2     LOSE      0         1         0            0          0             0   

   Superfluous  Interesting  
0            0            0  
1            0            0  
2            0            0  ",1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,30,0.03333333333333333,0.03333333333333333,0.0,0.03333333333333333,0.0,0.0,0.0,0.0,0.03333333333333333,-0.03333333333333333
675,3149,3149,https://www.nytimes.com/2015/04/30/business/media/healthier-time-warner-cable-emerges-from-quashed-deal-with-far-more-options.html,Healthier Time Warner Cable Emerges From Quashed Deal With Far More Options,"When Time Warner Cable agreed to be bought by Comcast, the cable company was in a weakened state. No more. Now it could pursue another deal or become a suitor itself.",2015-04-30 01:00:00,0.0,-0.34,-0.34,"       Word  Modal  Negative  Positive  Uncertainty  Litigious  Constraining  \
0  WEAKENED      0         1         0            0          0             0   
1     COULD      3         0         0            1          0             0   

   Superfluous  Interesting  
0            0            0  
1            0            0  ",3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,31,0.0967741935483871,0.03225806451612903,0.0,0.03225806451612903,0.0,0.0,0.0,0.0,0.03225806451612903,-0.03225806451612903
676,3150,3150,https://www.nytimes.com/2015/05/01/business/media/time-warner-cable-1q-earnings-results.html,Time Warner Cable Results Fall Short of Predictions,First-quarter earnings were reported a week after Comcast abandoned its planned takeover of Time Warner Cable,2015-05-01 01:00:00,0.0,-0.4588,-0.4588,"        Word  Modal  Negative  Positive  Uncertainty  Litigious  Constraining  \
0  ABANDONED      0         1         0            0          0             0   

   Superfluous  Interesting  
0            0            0  ",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,17,0.0,0.058823529411764705,0.0,0.0,0.0,0.0,0.0,0.0,0.058823529411764705,-0.058823529411764705
677,3154,3154,https://www.nytimes.com/2015/05/05/business/media/comcasts-earnings-rise-10-driven-by-high-speed-internet.html,Internet Customers Surpass Cable Subscribers at Comcast,The cable operator said it counted more broadband users than video customers for the first time in the second quarter.,2015-05-05 01:00:00,0.0,0.0,0.0,"Empty DataFrame
Columns: [Word, Modal, Negative, Positive, Uncertainty, Litigious, Constraining, Superfluous, Interesting]
Index: []",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
678,3156,3156,https://www.nytimes.com/2015/05/06/business/dealbook/now-spotlight-turns-to-att-directv-deal.html,"Now, Spotlight Turns to AT&T-DirecTV Deal",The AT&T-DirecTV deal has largely avoided scrutiny while a proposed Comcast-Time Warner merger was in the works. Until now.,2015-05-06 01:00:00,0.0,-0.34,-0.34,"       Word  Modal  Negative  Positive  Uncertainty  Litigious  Constraining  \
0  SCRUTINY      0         1         0            0          0             0   

   Superfluous  Interesting  
0            0            0  ",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,21,0.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,0.047619047619047616,-0.047619047619047616
679,3158,3158,https://www.nytimes.com/2015/05/12/business/media/comcast-hires-michael-cavanagh-as-chief-financial-officer.html,Comcast Hires Michael Cavanagh as Chief Financial Officer,"Mr. Cavanagh, a prominent figure on Wall Street, will succeed Michael Angelakis, Comcast’s C.F.O. since 2008.",2015-05-12 01:00:00,0.0,0.6705,0.6705,"      Word  Modal  Negative  Positive  Uncertainty  Litigious  Constraining  \
0     WILL      1         0         0            0          0             0   
1  SUCCEED      0         0         1            0          0             0   

   Superfluous  Interesting  
0            0            0  
1            0            0  ",1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,18,0.05555555555555555,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,-0.05555555555555555,0.05555555555555555
680,3163,3163,https://www.nytimes.com/2015/05/19/business/media/charter-and-bright-house-pursuing-merger-even-after-comcasts-failed-deal.html,Charter and Bright House Pursuing Merger Even After Comcast’s Failed Deal,"If combined, the two cable operators may have enough firepower to pursue a new “friendly” consolidation with Time Warner Cable.",2015-05-19 01:00:00,-0.1027,0.0,-0.1027,"  Word  Modal  Negative  Positive  Uncertainty  Litigious  Constraining  \
0  MAY      3         0         0            1          0             0   

   Superfluous  Interesting  
0            0            0  ",3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,20,0.15,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0
681,3175,3175,https://www.nytimes.com/2015/05/27/business/dealbook/charters-guarded-optimism-that-this-time-a-merger-will-clear.html,Charter’s Guarded Optimism That This Time a Merger Will Clear,"Charter Communications notes that it is a “very different” company from Comcast, which ended up withdrawing from its proposed takeover of Time Warner Cable.",2015-05-27 01:00:00,0.7269,0.0,0.7269,"Empty DataFrame
Columns: [Word, Modal, Negative, Positive, Uncertainty, Litigious, Constraining, Superfluous, Interesting]
Index: []",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
682,3194,3194,https://www.nytimes.com/2015/06/22/business/media/comcast-and-nbc-open-cross-promotional-ad-strategy.html,Comcast and NBCUniversal Open Cross-Promotional Ad Strategy,"The campaign, called Symphony, has been opened to outside advertisers. The idea is to use Comcast’s multiplatform range of assets for ad campaigns.",2015-06-22 01:00:00,0.0,0.1779,0.1779,"Empty DataFrame
Columns: [Word, Modal, Negative, Positive, Uncertainty, Litigious, Constraining, Superfluous, Interesting]
Index: []",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
683,3203,3203,https://www.nytimes.com/2015/07/13/business/media/comcast-offers-its-alternative-to-cable-tv-using-the-web.html,"Comcast Offers Its Alternative to Cable TV, Using the Web","The $15-a-month service, which will provide access to live and on-demand programming, reflects a mainstream cable company’s effort to stay relevant as streaming grows in popularity.",2015-07-13 01:00:00,0.0,0.4767,0.4767,"         Word  Modal  Negative  Positive  Uncertainty  Litigious  \
0        WILL      1         0         0            0          0   
1  POPULARITY      0         0         1            0          0   

   Constraining  Superfluous  Interesting  
0             0            0            0  
1             0            0            0  ",1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,29,0.034482758620689655,0.0,0.034482758620689655,0.0,0.0,0.0,0.0,0.0,-0.034482758620689655,0.034482758620689655
684,3207,3207,https://www.nytimes.com/2015/07/24/business/media/comcast-results-buoyed-by-strong-performance-in-film-division.html,Comcast Results Buoyed by Strong Performance in Film Division,"The results show how Comcast, the country’s largest cable operator, is focusing on its businesses and moving on after it abandoned its $45 billion takeover of Time Warner Cable in April.",2015-07-24 01:00:00,0.5106,-0.4588,0.0772,"        Word  Modal  Negative  Positive  Uncertainty  Litigious  Constraining  \
0  ABANDONED      0         1         0            0          0             0   

   Superfluous  Interesting  
0            0            0  ",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,31,0.0,0.03225806451612903,0.0,0.0,0.0,0.0,0.0,0.0,0.03225806451612903,-0.03225806451612903
685,3211,3211,https://www.nytimes.com/2015/07/28/business/media/comcast-and-discovery-announce-long-term-distribution-deal.html,Comcast and Discovery Announce Long-Term Distribution Deal,The multiyear agreement is a public olive branch after the two companies clashed during Comcast’s takeover attempt of Time Warner Cable.,2015-07-28 01:00:00,0.0,0.4939,0.4939,"Empty DataFrame
Columns: [Word, Modal, Negative, Positive, Uncertainty, Litigious, Constraining, Superfluous, Interesting]
Index: []",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
686,3238,3238,https://www.nytimes.com/2015/09/29/business/dealbook/comcast-universal-studios-japan.html,Comcast Buying 51% of Universal Theme Park in Japan,The American media company said the $1.5 billion deal would help it expand its them park business worldwide.,2015-09-29 01:00:00,0.0,0.6124,0.6124,"    Word  Modal  Negative  Positive  Uncertainty  Litigious  Constraining  \
0  WOULD      2         0         0            0          0             0   

   Superfluous  Interesting  
0            0            0  ",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,0.10526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
687,3258,3258,https://www.nytimes.com/2015/10/28/business/media/comcast-revenue-jumps-11-to-18-7-billion.html,"Comcast Revenue Jumps 11%, Defying Media Gloom",Third-quarter growth at the cable and entertainment conglomerate was fueled by its high-speed Internet and film businesses.,2015-10-28 01:00:00,-0.5574,0.6597,0.2023,"Empty DataFrame
Columns: [Word, Modal, Negative, Positive, Uncertainty, Litigious, Constraining, Superfluous, Interesting]
Index: []",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
688,3264,3264,https://www.nytimes.com/2015/11/01/fashion/weddings/diane-saltzman-and-joshua-marks.html,Diane Saltzman and Joshua Marks,"The bride is a manager at Comcast, and the groom is a surgeon.",2015-11-01 01:00:00,0.0,0.0,0.0,"Empty DataFrame
Columns: [Word, Modal, Negative, Positive, Uncertainty, Litigious, Constraining, Superfluous, Interesting]
Index: []",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
689,3270,3270,https://www.nytimes.com/2015/11/04/business/dealbook/robert-eatroff-a-top-morgan-stanley-deal-maker-is-joining-comcast.html,"Robert Eatroff, a Top Morgan Stanley Deal Maker, Is Joining Comcast",Mr. Eatroff is leaving to become the cable giant’s executive vice president for global corporate development and strategy.,2015-11-04 03:00:00,0.2023,0.0,0.2023,"Empty DataFrame
Columns: [Word, Modal, Negative, Positive, Uncertainty, Litigious, Constraining, Superfluous, Interesting]
Index: []",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
690,3277,3277,https://bits.blogs.nytimes.com/2015/12/17/f-c-c-asks-comcast-att-and-t-mobile-about-zero-rating-services/,"F.C.C. Asks Comcast, AT&T and T-Mobile About ‘Zero-Rating’ Services","The Federal Communications Commission said it was exploring whether new video streaming services from Comcast, T-Mobile USA and and AT&T violate net neutrality rules.",2015-12-17 01:00:00,0.0,-0.4939,-0.4939,"      Word  Modal  Negative  Positive  Uncertainty  Litigious  Constraining  \
0  VIOLATE      0         1         0            0          0             0   

   Superfluous  Interesting  
0            0            0  ",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,25,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.04,-0.04
691,3299,3299,https://www.nytimes.com/2016/03/09/sports/baseball/amid-impasse-yes-tells-comcast-customers-to-switch-providers.html,"Amid Impasse, YES Tells Comcast Customers to Switch Providers",The YES Network — fearing that a dispute will prevent Comcast customers from watching regular-season Yankee games — is trying to persuade fans to switch to providers like Verizon Fios and DirecTV.,2016-03-09 01:00:00,0.5319,-0.0943,0.4707,"      Word  Modal  Negative  Positive  Uncertainty  Litigious  Constraining  \
0  DISPUTE      0         1         0            0          0             0   
1     WILL      1         0         0            0          0             0   
2  PREVENT      0         0         0            0          0             1   

   Superfluous  Interesting  
0            0            0  
1            0            0  
2            0            0  ",1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,33,0.030303030303030304,0.030303030303030304,0.0,0.0,0.0,0.030303030303030304,0.0,0.0,0.030303030303030304,-0.030303030303030304
692,3307,3307,https://www.nytimes.com/2016/04/02/technology/slack-a-leading-unicorn-raises-200-million-in-new-financing.html,"Slack, a Leading Unicorn, Raises $200 Million in New Financing","The round, which brings Slack’s venture financing to $540 million, was led by the new investors Thrive Capital with participation from GGV and Comcast Ventures.",2016-04-02 01:00:00,0.0,0.0,0.0,"Empty DataFrame
Columns: [Word, Modal, Negative, Positive, Uncertainty, Litigious, Constraining, Superfluous, Interesting]
Index: []",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
693,3316,3316,https://www.nytimes.com/2016/04/27/business/dealbook/comcast-is-said-to-be-in-talks-to-acquire-dreamworks-animation.html,Comcast Is Said to Be in Talks to Acquire DreamWorks Animation,"If a deal goes through, it would value the studio at about $3 billion. Comcast is expected to merge it with its own animation unit, Illumination Entertainment.",2016-04-27 01:00:00,0.0,0.6369,0.6369,"    Word  Modal  Negative  Positive  Uncertainty  Litigious  Constraining  \
0  WOULD      2         0         0            0          0             0   

   Superfluous  Interesting  
0            0            0  ",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27,0.07407407407407407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
694,3318,3318,https://news.blogs.nytimes.com/2016/04/27/morning-agenda-comcast-in-talks-to-buy-dreamworks-animation/,Morning Agenda: Comcast in Talks to Buy DreamWorks Animation,Apple’s 13-Year Surge Ebbs | André Esteves Freed From House Arrest,2016-04-27 03:00:00,0.0,0.0772,0.0772,"     Word  Modal  Negative  Positive  Uncertainty  Litigious  Constraining  \
0  ARREST      0         1         0            0          0             0   

   Superfluous  Interesting  
0            0            0  ",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12,0.0,0.08333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,-0.08333333333333333
695,3321,3321,https://www.nytimes.com/2016/04/28/business/media/dreamworks-deal-would-serve-comcasts-entertainment-strategy.html,DreamWorks Deal Would Serve Comcast’s Entertainment Strategy,"An expected acquisition would allow Comcast to build on its successful NBCUniversal entertainment business, which includes TV, film and theme parks.",2016-04-28 02:00:00,0.4215,0.8176,0.8834,"         Word  Modal  Negative  Positive  Uncertainty  Litigious  \
0       WOULD      2         0         0            0          0   
1  SUCCESSFUL      0         0         1            0          0   

   Constraining  Superfluous  Interesting  
0             0            0            0  
1             0            0            0  ",2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,21,0.09523809523809523,0.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,-0.047619047619047616,0.047619047619047616
696,3328,3328,https://www.nytimes.com/2016/05/06/business/media/dreamworks-animation-manages-a-quarterly-profit.html,DreamWorks Animation Manages a Quarterly Profit,"The studio, now being sold to Comcast, earned $13.8 million, an improvement from a loss in last year’s quarter.",2016-05-06 01:00:00,0.4404,0.1779,0.5574,"          Word  Modal  Negative  Positive  Uncertainty  Litigious  \
0  IMPROVEMENT      0         0         1            0          0   
1         LOSS      0         1         0            0          0   

   Constraining  Superfluous  Interesting  
0             0            0            0  
1             0            0            0  ",0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,20,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
697,3336,3336,https://www.nytimes.com/2016/06/13/technology/cable-industry-mobilizes-lobbying-army-to-block-fcc-moves.html,Cable Industry Mobilizes Lobbying Army to Block F.C.C. Moves,"Giants like Comcast, AT&T and Verizon oppose plans to limit broadband providers’ ability to share users’ data and to open the market for set-top boxes.",2016-06-13 01:00:00,-0.4939,0.7184,0.4215,"     Word  Modal  Negative  Positive  Uncertainty  Litigious  Constraining  \
0  OPPOSE      0         1         0            0          0             0   
1   LIMIT      0         0         0            0          0             1   

   Superfluous  Interesting  
0            0            0  
1            0            0  ",0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,26,0.0,0.038461538461538464,0.0,0.0,0.0,0.038461538461538464,0.0,0.0,0.038461538461538464,-0.038461538461538464
698,3343,3343,https://www.nytimes.com/2016/07/07/business/dealbook/detente-for-netflix-and-comcast.html,Détente for Netflix and Comcast,"The relationship between the two companies has often been rocky, but nothing brings out the olive branch like a business opportunity.",2016-07-07 01:00:00,0.0,0.7876,0.7876,"          Word  Modal  Negative  Positive  Uncertainty  Litigious  \
0        OFTEN      2         0         0            0          0   
1  OPPORTUNITY      0         0         1            0          0   

   Constraining  Superfluous  Interesting  
0             0            0            0  
1             0            0            0  ",2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,21,0.09523809523809523,0.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,-0.047619047619047616,0.047619047619047616
699,3347,3347,https://www.nytimes.com/2016/07/15/sports/baseball/new-york-mets-yankees-tv-ratings-yes-network-sny.html,Mets’ On-Field Success and Yankees’ Off-Field Squabble Propel a Switch in Viewership,The Mets are vying for a playoff spot after a World Series appearance while a dispute with Comcast is keeping the Yankees off nearly a million television screens.,2016-07-15 01:00:00,0.5719,-0.4019,0.25,"      Word  Modal  Negative  Positive  Uncertainty  Litigious  Constraining  \
0  DISPUTE      0         1         0            0          0             0   
1   NEARLY      3         0         0            1          0             0   

   Superfluous  Interesting  
0            0            0  
1            0            0  ",3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,28,0.10714285714285714,0.03571428571428571,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.03571428571428571,-0.03571428571428571
700,3357,3357,https://www.nytimes.com/reuters/2016/08/05/business/05reuters-olympics-rio-companies-warnings.html,Blame It on Rio: Some U.S. Companies See Sales Hit From Olympics,"The Olympics are already proving to be a boon for Comcast Corp&#8217;s NBC and a drag for its U.S. media competitors, as well as for restaurants that rely on customers venturing out in the evening for a bite to eat.",2016-08-05 01:00:00,-0.34,0.0516,-0.296,"   Word  Modal  Negative  Positive  Uncertainty  Litigious  Constraining  \
0  DRAG      0         1         0            0          0             0   

   Superfluous  Interesting  
0            0            0  ",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,41,0.0,0.024390243902439025,0.0,0.0,0.0,0.0,0.0,0.0,0.024390243902439025,-0.024390243902439025
701,3358,3358,https://www.nytimes.com/2016/08/05/sports/olympics/nbc-comcast-rio-games-future-of-television.html,"Betting Billions on Rio, Comcast Hopes to Win the Future of Television","The cable giant will provide 6,800 hours of programming on 11 channels and 41 live streams — and, for some viewers, a way to find it all.",2016-08-05 01:00:00,0.765,0.0,0.765,"   Word  Modal  Negative  Positive  Uncertainty  Litigious  Constraining  \
0  WILL      1         0         0            0          0             0   

   Superfluous  Interesting  
0            0            0  ",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
