Word,Modal,Negative,Positive,Uncertainty,Litigious,Constraining,Superfluous,Interesting
GERMANE,0,0,0,0,0,0,1,0
GOOD,0,0,1,0,0,0,0,0
GRAFT,0,0,0,0,0,0,0,1
GRANTOR,0,0,0,0,1,0,0,0
GRANTORS,0,0,0,0,1,0,0,0
GRATUITOUS,0,1,0,0,0,0,0,0
GRATUITOUSLY,0,1,0,0,0,0,0,0
GREAT,0,0,1,0,0,0,0,0
GREATER,0,0,1,0,0,0,0,0
GREATEST,0,0,1,0,0,0,0,0
GREATLY,0,0,1,0,0,0,0,0
GREATNESS,0,0,1,0,0,0,0,0
GRIEVANCE,0,1,0,0,0,0,0,0
GRIEVANCES,0,1,0,0,0,0,0,0
GROSSLY,0,1,0,0,0,0,0,0
GROUNDLESS,0,1,0,0,0,0,0,0
GUILTY,0,1,0,0,0,0,0,0
HALT,0,1,0,0,0,0,0,0
HALTED,0,1,0,0,0,0,0,0
HAMPER,0,1,0,0,0,0,0,0
HAMPERED,0,1,0,0,0,0,0,0
HAMPERING,0,1,0,0,0,0,0,0
HAMPERS,0,1,0,0,0,0,0,0
HAPPIEST,0,0,1,0,0,0,0,0
HAPPILY,0,0,1,0,0,0,0,0
HAPPINESS,0,0,1,0,0,0,0,0
HAPPY,0,0,1,0,0,0,0,0
HARASS,0,1,0,0,0,0,0,0
HARASSED,0,1,0,0,0,0,0,0
HARASSING,0,1,0,0,0,0,0,0
HARASSMENT,0,1,0,0,0,0,0,0
HARDSHIP,0,1,0,0,0,0,0,0
HARDSHIPS,0,1,0,0,0,0,0,0
HARM,0,1,0,0,0,0,0,0
HARMED,0,1,0,0,0,0,0,0
HARMFUL,0,1,0,0,0,0,0,0
HARMFULLY,0,1,0,0,0,0,0,0
HARMING,0,1,0,0,0,0,0,0
HARMS,0,1,0,0,0,0,0,0
HARSH,0,1,0,0,0,0,0,0
HARSHER,0,1,0,0,0,0,0,0
HARSHEST,0,1,0,0,0,0,0,0
HARSHLY,0,1,0,0,0,0,0,0
HARSHNESS,0,1,0,0,0,0,0,0
HAZARD,0,1,0,0,0,0,0,0
HAZARDOUS,0,1,0,0,0,0,0,0
HAZARDS,0,1,0,0,0,0,0,0
HENCEFORTH,0,0,0,0,1,0,0,0
HENCEFORWARD,0,0,0,0,1,0,0,0
HEREAFTER,0,0,0,0,1,0,0,0
HEREBY,0,0,0,0,1,0,0,0
HEREDITAMENTS,0,0,0,0,1,0,0,0
HEREFOR,0,0,0,0,1,0,0,0
HEREFORE,0,0,0,0,1,0,0,0
HEREFROM,0,0,0,0,1,0,0,0
HEREIN,0,0,0,0,1,0,0,0
HEREINABOVE,0,0,0,0,1,0,0,0
HEREINAFTER,0,0,0,0,1,0,0,0
HEREINBEFORE,0,0,0,0,1,0,0,0
HEREINBELOW,0,0,0,0,1,0,0,0
HEREOF,0,0,0,0,1,0,0,0
HEREON,0,0,0,0,1,0,0,0
HERETO,0,0,0,0,1,0,0,0
HERETOFORE,0,0,0,0,1,0,0,0
HEREUNDER,0,0,0,0,1,0,0,0
HEREUNTO,0,0,0,0,1,0,0,0
HEREUPON,0,0,0,0,1,0,0,0
HEREWITH,0,0,0,0,1,0,0,0
HEREWITHIN,0,0,0,0,1,0,0,0
HIDDEN,0,0,0,1,0,0,0,0
HIGHEST,1,0,1,0,0,0,0,0
HINDER,0,1,0,0,0,0,0,0
HINDERED,0,1,0,0,0,0,0,0
HINDERING,0,1,0,0,0,0,0,0
HINDERS,0,1,0,0,0,0,0,0
HINDRANCE,0,1,0,0,0,0,0,0
HINDRANCES,0,1,0,0,0,0,0,0
HINGES,0,0,0,1,0,0,0,0
HONESTY,0,0,0,0,0,0,0,1
HONOR,0,0,1,0,0,0,0,0
HONORABLE,0,0,1,0,0,0,0,0
HONORED,0,0,1,0,0,0,0,0
HONORING,0,0,1,0,0,0,0,0
HONORS,0,0,1,0,0,0,0,0
HOSTILE,0,1,0,0,0,0,0,0
HOSTILITY,0,1,0,0,0,0,0,0
HOWSOEVER,0,0,0,0,0,0,1,0
HURT,0,1,0,0,0,0,0,0
HURTING,0,1,0,0,0,0,0,0
IDEAL,0,0,1,0,0,0,0,0
IDLE,0,1,0,0,0,0,0,0
IDLED,0,1,0,0,0,0,0,0
IDLING,0,1,0,0,0,0,0,0
IGNORE,0,1,0,0,0,0,0,0
IGNORED,0,1,0,0,0,0,0,0
IGNORES,0,1,0,0,0,0,0,0
IGNORING,0,1,0,0,0,0,0,0
ILL,0,1,0,0,0,0,0,0
ILLEGAL,0,1,0,0,0,0,0,0
ILLEGALITIES,0,1,0,0,0,0,0,0
ILLEGALITY,0,1,0,0,0,0,0,0
ILLEGALLY,0,1,0,0,0,0,0,0
ILLEGIBLE,0,1,0,0,0,0,0,0
ILLICIT,0,1,0,0,0,0,0,0
ILLICITLY,0,1,0,0,0,0,0,0
ILLIQUID,0,1,0,0,0,0,0,0
ILLIQUIDITY,0,1,0,0,0,0,0,0
IMBALANCE,0,1,0,0,0,0,0,0
IMBALANCES,0,1,0,0,0,0,0,0
IMMATERIALITY,0,0,0,0,1,0,0,0
IMMATURE,0,1,0,0,0,0,0,0
IMMORAL,0,1,0,0,0,0,0,0
IMPAIR,0,1,0,0,0,1,0,0
IMPAIRED,0,1,0,0,0,1,0,0
IMPAIRING,0,1,0,0,0,1,0,0
IMPAIRMENT,0,1,0,0,0,1,0,0
IMPAIRMENTS,0,1,0,0,0,1,0,0
IMPAIRS,0,1,0,0,0,1,0,0
IMPASSE,0,1,0,0,0,0,0,0
IMPASSES,0,1,0,0,0,0,0,0
IMPEDE,0,1,0,0,0,0,0,0
IMPEDED,0,1,0,0,0,0,0,0
IMPEDES,0,1,0,0,0,0,0,0
IMPEDIMENT,0,1,0,0,0,0,0,0
IMPEDIMENTS,0,1,0,0,0,0,0,0
IMPEDING,0,1,0,0,0,0,0,0
IMPENDING,0,1,0,0,0,0,0,0
IMPERATIVE,0,1,0,0,0,0,0,0
IMPERFECTION,0,1,0,0,0,0,0,0
IMPERFECTIONS,0,1,0,0,0,0,0,0
IMPERIL,0,1,0,0,0,0,0,0
IMPERMISSIBLE,0,1,0,0,0,0,0,0
IMPLEADED,0,0,0,0,1,0,0,0
IMPLICATE,0,1,0,0,0,0,0,0
IMPLICATED,0,1,0,0,0,0,0,0
IMPLICATES,0,1,0,0,0,0,0,0
IMPLICATING,0,1,0,0,0,0,0,0
IMPOSE,0,0,0,0,0,1,0,0
IMPOSED,0,0,0,0,0,1,0,0
IMPOSES,0,0,0,0,0,1,0,0
IMPOSING,0,0,0,0,0,1,0,0
IMPOSITION,0,0,0,0,0,1,0,0
IMPOSITIONS,0,0,0,0,0,1,0,0
IMPOSSIBILITY,0,1,0,0,0,0,0,0
IMPOSSIBLE,0,1,0,0,0,0,0,0
IMPOST,0,0,0,0,0,0,1,0
IMPOSTS,0,0,0,0,0,0,1,0
IMPOUND,0,1,0,0,0,0,0,0
IMPOUNDED,0,1,0,0,0,0,0,0
IMPOUNDING,0,1,0,0,0,0,0,0
IMPOUNDS,0,1,0,0,0,0,0,0
IMPRACTICABLE,0,1,0,0,0,0,0,0
IMPRACTICAL,0,1,0,0,0,0,0,0
IMPRACTICALITIES,0,1,0,0,0,0,0,0
IMPRACTICALITY,0,1,0,0,0,0,0,0
IMPRECISE,0,0,0,1,0,0,0,0
IMPRECISION,0,0,0,1,0,0,0,0
IMPRECISIONS,0,0,0,1,0,0,0,0
IMPRESS,0,0,1,0,0,0,0,0
IMPRESSED,0,0,1,0,0,0,0,0
IMPRESSES,0,0,1,0,0,0,0,0
IMPRESSING,0,0,1,0,0,0,0,0
IMPRESSIVE,0,0,1,0,0,0,0,0
IMPRESSIVELY,0,0,1,0,0,0,0,0
IMPRISONMENT,0,1,0,0,0,0,0,0
IMPROBABILITY,0,0,0,1,0,0,0,0
IMPROBABLE,0,0,0,1,0,0,0,0
IMPROPER,0,1,0,0,0,0,0,0
IMPROPERLY,0,1,0,0,0,0,0,0
IMPROPRIETIES,0,1,0,0,0,0,0,0
IMPROPRIETY,0,1,0,0,0,0,0,0
IMPROVE,0,0,1,0,0,0,0,0
IMPROVED,0,0,1,0,0,0,0,0
IMPROVEMENT,0,0,1,0,0,0,0,0
IMPROVEMENTS,0,0,1,0,0,0,0,0
IMPROVES,0,0,1,0,0,0,0,0
IMPROVING,0,0,1,0,0,0,0,0
IMPRUDENT,0,1,0,0,0,0,0,0
IMPRUDENTLY,0,1,0,0,0,0,0,0
IMPUTATION,0,0,0,0,0,0,1,0
IMPUTED,0,0,0,0,0,0,1,0
INABILITY,0,1,0,0,0,0,0,0
INACCESSIBLE,0,1,0,0,0,0,0,0
INACCURACIES,0,1,0,0,0,0,0,0
INACCURACY,0,1,0,0,0,0,0,0
INACCURATE,0,1,0,0,0,0,0,0
INACCURATELY,0,1,0,0,0,0,0,0
INACTION,0,1,0,0,0,0,0,0
INACTIONS,0,1,0,0,0,0,0,0
INACTIVATE,0,1,0,0,0,0,0,0
INACTIVATED,0,1,0,0,0,0,0,0
INACTIVATES,0,1,0,0,0,0,0,0
INACTIVATING,0,1,0,0,0,0,0,0
INACTIVATION,0,1,0,0,0,0,0,0
INACTIVATIONS,0,1,0,0,0,0,0,0
INACTIVITY,0,1,0,0,0,0,0,0
INADEQUACIES,0,1,0,0,0,0,0,0
INADEQUACY,0,1,0,0,0,0,0,0
INADEQUATE,0,1,0,0,0,0,0,0
INADEQUATELY,0,1,0,0,0,0,0,0
INADVERTENT,0,1,0,0,0,0,0,0
INADVERTENTLY,0,1,0,0,0,0,0,0
INADVISABILITY,0,1,0,0,0,0,0,0
INADVISABLE,0,1,0,0,0,0,0,0
INAPPROPRIATE,0,1,0,0,0,0,0,0
INAPPROPRIATELY,0,1,0,0,0,0,0,0
INASMUCH,0,0,0,0,1,0,0,0
INATTENTION,0,1,0,0,0,0,0,0
INCAPABLE,0,1,0,0,0,0,0,0
INCAPACITATED,0,1,0,0,0,0,0,0
INCAPACITY,0,1,0,0,1,0,0,0
INCARCERATE,0,1,0,0,1,0,0,0
INCARCERATED,0,1,0,0,1,0,0,0
INCARCERATES,0,1,0,0,1,0,0,0
INCARCERATING,0,1,0,0,1,0,0,0
INCARCERATION,0,1,0,0,1,0,0,0
INCARCERATIONS,0,1,0,0,1,0,0,0
INCHOATE,0,0,0,0,1,0,0,0
INCIDENCE,0,1,0,0,0,0,0,0
INCIDENCES,0,1,0,0,0,0,0,0
INCIDENT,0,1,0,0,0,0,0,0
INCIDENTS,0,1,0,0,0,0,0,0
INCOMPATIBILITIES,0,1,0,0,0,0,0,0
INCOMPATIBILITY,0,1,0,0,0,0,0,0
INCOMPATIBLE,0,1,0,0,0,0,0,0
INCOMPETENCE,0,1,0,0,0,0,0,0
INCOMPETENCY,0,1,0,0,0,0,0,0
INCOMPETENT,0,1,0,0,0,0,0,0
INCOMPETENTLY,0,1,0,0,0,0,0,0
INCOMPETENTS,0,1,0,0,0,0,0,0
INCOMPLETE,0,1,0,0,0,0,0,0
INCOMPLETELY,0,1,0,0,0,0,0,0
INCOMPLETENESS,0,1,0,1,0,0,0,0
INCONCLUSIVE,0,1,0,0,0,0,0,0
INCONSISTENCIES,0,1,0,0,0,0,0,0
INCONSISTENCY,0,1,0,0,0,0,0,0
INCONSISTENT,0,1,0,0,0,0,0,0
INCONSISTENTLY,0,1,0,0,0,0,0,0
INCONTESTABILITY,0,0,0,0,1,0,0,0
INCONTESTABLE,0,0,0,0,1,0,0,0
INCONVENIENCE,0,1,0,0,0,0,0,0
INCONVENIENCES,0,1,0,0,0,0,0,0
INCONVENIENT,0,1,0,0,0,0,0,0
INCORRECT,0,1,0,0,0,0,0,0
INCORRECTLY,0,1,0,0,0,0,0,0
INCORRECTNESS,0,1,0,0,0,0,0,0
INCREASES,0,0,0,0,0,0,0,1
INCREASING,0,0,0,0,0,0,0,1
INCREDIBLE,0,0,1,0,0,0,0,1
INCREDIBLY,0,0,1,0,0,0,0,0
INCURABLE,0,0,0,0,0,0,0,1
INDEBTED,0,0,0,0,0,1,0,0
INDECENCY,0,1,0,0,0,0,0,0
INDECENT,0,1,0,0,0,0,0,0
INDEFEASIBLE,0,1,0,0,0,0,0,0
INDEFEASIBLY,0,1,0,0,0,0,0,0
INDEFINITE,0,0,0,1,0,0,0,0
INDEFINITELY,0,0,0,1,0,0,0,0
INDEFINITENESS,0,0,0,1,0,0,0,0
INDEMNIFIABLE,0,0,0,0,1,0,0,0
INDEMNIFICATION,0,0,0,0,1,0,0,0
INDEMNIFICATIONS,0,0,0,0,1,0,0,0
INDEMNIFIED,0,0,0,0,1,0,0,0
INDEMNIFIES,0,0,0,0,1,0,0,0
INDEMNIFY,0,0,0,0,1,0,0,0
INDEMNIFYING,0,0,0,0,1,0,0,0
INDEMNITEE,0,0,0,0,1,0,0,0
INDEMNITEES,0,0,0,0,1,0,0,0
INDEMNITIES,0,0,0,0,1,0,0,0
INDEMNITOR,0,0,0,0,1,0,0,0
INDEMNITORS,0,0,0,0,1,0,0,0
INDEMNITY,0,0,0,0,1,0,0,0
INDETERMINABLE,0,0,0,1,0,0,0,0
INDETERMINATE,0,0,0,1,0,0,0,0
INDICT,0,1,0,0,1,0,0,0
INDICTABLE,0,1,0,0,1,0,0,0
INDICTED,0,1,0,0,1,0,0,0
INDICTING,0,1,0,0,1,0,0,0
INDICTMENT,0,1,0,0,1,0,0,0
INDICTMENTS,0,1,0,0,1,0,0,0
INDORSEES,0,0,0,0,1,0,0,0
INEFFECTIVE,0,1,0,0,0,0,0,0
INEFFECTIVELY,0,1,0,0,0,0,0,0
INEFFECTIVENESS,0,1,0,0,0,0,0,0
INEFFICIENCIES,0,1,0,0,0,0,0,0
INEFFICIENCY,0,1,0,0,0,0,0,0
INEFFICIENT,0,1,0,0,0,0,0,0
INEFFICIENTLY,0,1,0,0,0,0,0,0
INELIGIBILITY,0,1,0,0,0,0,0,0
INELIGIBLE,0,1,0,0,0,0,0,0
INEQUITABLE,0,1,0,0,0,0,0,0
INEQUITABLY,0,1,0,0,0,0,0,0
INEQUITIES,0,1,0,0,0,0,0,0
INEQUITY,0,1,0,0,0,0,0,0
INEVITABLE,0,1,0,0,0,0,0,0
INEXACT,0,0,0,1,0,0,0,0
INEXACTNESS,0,0,0,1,0,0,0,0
INEXPERIENCE,0,1,0,0,0,0,0,0
INEXPERIENCED,0,1,0,0,0,0,0,0
INFECTION,0,0,0,0,0,0,0,1
INFERIOR,0,1,0,0,0,0,0,0
INFLICTED,0,1,0,0,0,0,0,0
INFLUENTIAL,0,0,1,0,0,0,0,0
INFORCE,0,0,0,0,1,0,0,0
INFORMATIVE,0,0,1,0,0,0,0,0
INFRACTION,0,1,0,0,1,0,0,0
INFRACTIONS,0,1,0,0,1,0,0,0
INFRINGE,0,1,0,0,0,0,0,0
INFRINGED,0,1,0,0,0,0,0,0
INFRINGEMENT,0,1,0,0,0,0,0,0
INFRINGEMENTS,0,1,0,0,0,0,0,0
INFRINGER,0,0,0,0,1,0,0,0
INFRINGES,0,1,0,0,0,0,0,0
INFRINGING,0,1,0,0,0,0,0,0
INGENUITY,0,0,1,0,0,0,0,0
INHIBIT,0,0,0,0,0,1,0,0
INHIBITED,0,1,0,0,0,1,0,0
INHIBITING,0,0,0,0,0,1,0,0
INHIBITS,0,0,0,0,0,1,0,0
INIMICAL,0,1,0,0,0,0,0,0
INJUNCTION,0,1,0,0,1,0,0,0
INJUNCTIONS,0,1,0,0,1,0,0,0
INJUNCTIVE,0,0,0,0,1,0,0,0
INJURE,0,1,0,0,0,0,0,0
INJURED,0,1,0,0,0,0,0,0
INJURES,0,1,0,0,0,0,0,0
INJURIES,0,1,0,0,0,0,0,0
INJURING,0,1,0,0,0,0,0,0
INJURIOUS,0,1,0,0,0,0,0,0
INJURY,0,1,0,0,0,0,0,0
INNOVATE,0,0,1,0,0,0,0,0
INNOVATED,0,0,1,0,0,0,0,0
INNOVATES,0,0,1,0,0,0,0,0
INNOVATING,0,0,1,0,0,0,0,0
INNOVATION,0,0,1,0,0,0,0,0
INNOVATIONS,0,0,1,0,0,0,0,0
INNOVATIVE,0,0,1,0,0,0,0,0
INNOVATIVENESS,0,0,1,0,0,0,0,0
INNOVATOR,0,0,1,0,0,0,0,0
INNOVATORS,0,0,1,0,0,0,0,0
INOPERABLE,0,0,0,0,0,0,0,1
INORDINATE,0,1,0,0,0,0,0,0
INORDINATELY,0,1,0,0,0,0,0,0
INQUIRY,0,1,0,0,0,0,0,0
INSECURE,0,1,0,0,0,0,0,0
INSENSITIVE,0,1,0,0,0,0,0,0
INSIGHTFUL,0,0,1,0,0,0,0,0
INSIST,0,0,0,0,0,1,0,0
INSISTED,0,0,0,0,0,1,0,0
INSISTENCE,0,0,0,0,0,1,0,0
INSISTING,0,0,0,0,0,1,0,0
INSISTS,0,0,0,0,0,1,0,0
INSOFAR,0,0,0,0,1,0,0,0
INSOLVENCIES,0,1,0,0,0,0,0,0
INSOLVENCY,0,1,0,0,0,0,0,0
INSOLVENT,0,1,0,0,0,0,0,0
INSPIRATION,0,0,1,0,0,0,0,0
INSPIRATIONAL,0,0,1,0,0,0,0,0
INSTABILITIES,0,0,0,1,0,0,0,0
INSTABILITY,0,1,0,1,0,0,0,0
INSUBORDINATION,0,1,0,0,0,0,0,0
INSUFFICIENCY,0,1,0,0,0,0,0,0
INSUFFICIENT,0,1,0,0,0,0,0,0
INSUFFICIENTLY,0,1,0,0,0,0,0,0
INSURRECTION,0,1,0,0,0,0,0,0
INSURRECTIONS,0,1,0,0,0,0,0,0
INTANGIBLE,0,0,0,1,0,0,0,0
INTANGIBLES,0,0,0,1,0,0,0,0
INTEGRITY,0,0,1,0,0,0,0,0
INTENTIONAL,0,1,0,0,0,0,0,0
INTERFERE,0,1,0,0,0,0,0,0
INTERFERED,0,1,0,0,0,0,0,0
INTERFERENCE,0,1,0,0,0,0,0,0
INTERFERENCES,0,1,0,0,0,0,0,0
INTERFERES,0,1,0,0,0,0,0,0
INTERFERING,0,1,0,0,0,0,0,0
INTERLOCUTORY,0,0,0,0,1,0,0,0
INTERMITTENT,0,1,0,0,0,0,0,0
INTERMITTENTLY,0,1,0,0,0,0,0,0
INTERPLEADER,0,0,0,0,1,0,0,0
INTERPOSE,0,0,0,0,1,0,0,0
INTERPOSED,0,0,0,0,1,0,0,0
INTERPOSES,0,0,0,0,1,0,0,0
INTERPOSING,0,0,0,0,1,0,0,0
INTERPOSITION,0,0,0,0,1,0,0,0
INTERPOSITIONS,0,0,0,0,1,0,0,0
INTERROGATE,0,0,0,0,1,0,0,0
INTERROGATED,0,0,0,0,1,0,0,0
INTERROGATES,0,0,0,0,1,0,0,0
INTERROGATING,0,0,0,0,1,0,0,0
INTERROGATION,0,0,0,0,1,0,0,0
INTERROGATIONS,0,0,0,0,1,0,0,0
INTERROGATOR,0,0,0,0,1,0,0,0
INTERROGATORIES,0,0,0,0,1,0,0,0
INTERROGATORS,0,0,0,0,1,0,0,0
INTERROGATORY,0,0,0,0,1,0,0,0
INTERRUPT,0,1,0,0,0,0,0,0
INTERRUPTED,0,1,0,0,0,0,0,0
INTERRUPTING,0,1,0,0,0,0,0,0
INTERRUPTION,0,1,0,0,0,0,0,0
INTERRUPTIONS,0,1,0,0,0,0,0,0
INTERRUPTS,0,1,0,0,0,0,0,0
INTESTACY,0,0,0,0,1,0,0,0
INTESTATE,0,0,0,0,1,0,0,0
INTIMIDATION,0,1,0,0,0,0,0,0
INTRUSION,0,1,0,0,0,0,0,0
INVALID,0,1,0,0,0,0,0,0
INVALIDATE,0,1,0,0,0,0,0,0
INVALIDATED,0,1,0,0,0,0,0,0
INVALIDATES,0,1,0,0,0,0,0,0
INVALIDATING,0,1,0,0,0,0,0,0
INVALIDATION,0,1,0,0,0,0,0,0
INVALIDITY,0,1,0,0,0,0,0,0
INVENT,0,0,1,0,0,0,0,0
INVENTED,0,0,1,0,0,0,0,0
INVENTING,0,0,1,0,0,0,0,0
INVENTION,0,0,1,0,0,0,0,0
INVENTIONS,0,0,1,0,0,0,0,0
INVENTIVE,0,0,1,0,0,0,0,0
INVENTIVENESS,0,0,1,0,0,0,0,0
INVENTOR,0,0,1,0,0,0,0,0
INVENTORS,0,0,1,0,0,0,0,0
INVESTIGATE,0,1,0,0,0,0,0,0
INVESTIGATED,0,1,0,0,0,0,0,0
INVESTIGATES,0,1,0,0,0,0,0,0
INVESTIGATING,0,1,0,0,0,0,0,0
INVESTIGATION,0,1,0,0,0,0,0,0
INVESTIGATIONS,0,1,0,0,0,0,0,0
INVESTIGATORY,0,0,0,0,0,0,1,0
INVOLUNTARILY,0,1,0,0,0,0,0,0
INVOLUNTARY,0,1,0,0,0,0,0,0
IRRECONCILABLE,0,1,0,0,0,0,0,0
IRRECONCILABLY,0,1,0,0,0,0,0,0
IRRECOVERABLE,0,1,0,0,0,0,0,0
IRRECOVERABLY,0,1,0,0,0,0,0,0
IRREGULAR,0,1,0,0,0,0,0,0
IRREGULARITIES,0,1,0,0,0,0,0,0
IRREGULARITY,0,1,0,0,0,0,0,0
IRREGULARLY,0,1,0,0,0,0,0,0
IRREPARABLE,0,1,0,0,0,0,0,0
IRREPARABLY,0,1,0,0,0,0,0,0
IRREVERSIBLE,0,1,0,0,0,0,0,0
IRREVOCABILITY,0,0,0,0,1,0,0,0
IRREVOCABLE,0,0,0,0,1,1,0,0
IRREVOCABLY,0,0,0,0,1,1,0,0
JEOPARDIZE,0,1,0,0,0,0,0,0
JEOPARDIZED,0,1,0,0,0,0,0,0
JOINDER,0,0,0,0,1,0,0,0
JUDICIAL,0,0,0,0,1,0,0,0
JUDICIALLY,0,0,0,0,1,0,0,0
JUDICIARIES,0,0,0,0,1,0,0,0
JUDICIARY,0,0,0,0,1,0,0,0
JURIES,0,0,0,0,1,0,0,0
JURIS,0,0,0,0,1,0,0,0
JURISDICTION,0,0,0,0,1,0,0,0
JURISDICTIONAL,0,0,0,0,1,0,0,0
JURISDICTIONALLY,0,0,0,0,1,0,0,0
JURISDICTIONS,0,0,0,0,1,0,0,0
JURISPRUDENCE,0,0,0,0,1,0,0,0
JURIST,0,0,0,0,1,0,0,0
JURISTS,0,0,0,0,1,0,0,0
JUROR,0,0,0,0,1,0,0,0
JURORS,0,0,0,0,1,0,0,0
JURY,0,0,0,0,1,0,0,0
JURYMAN,0,0,0,0,1,0,0,0
JUSTICE,0,0,0,0,1,0,0,0
JUSTICES,0,0,0,0,1,0,0,0
JUSTIFIABLE,0,1,0,0,0,0,0,0
KICKBACK,0,1,0,0,0,0,0,0
KICKBACKS,0,1,0,0,0,0,0,0
KNOWINGLY,0,1,0,0,0,0,0,0
LACK,0,1,0,0,0,0,0,0
LACKED,0,1,0,0,0,0,0,0
LACKING,0,1,0,0,0,0,0,0
LACKLUSTER,0,1,0,0,0,0,0,0
LACKS,0,1,0,0,0,0,0,0
LAG,0,1,0,0,0,0,0,0
LAGGED,0,1,0,0,0,0,0,0
LAGGING,0,1,0,0,0,0,0,0
LAGS,0,1,0,0,0,0,0,0
LAPSE,0,1,0,0,0,0,0,0
LAPSED,0,1,0,0,0,0,0,0
LAPSES,0,1,0,0,0,0,0,0
LAPSING,0,1,0,0,0,0,0,0
LATE,0,1,0,0,0,0,0,0
LAUNDERING,0,1,0,0,0,0,0,0
LAW,0,0,0,0,1,0,0,0
LAWFUL,0,0,0,0,1,0,0,0
LAWFULLY,0,0,0,0,1,0,0,0
LAWFULNESS,0,0,0,0,1,0,0,0
LAWMAKERS,0,0,0,0,1,0,0,0
LAWMAKING,0,0,0,0,1,0,0,0
LAWS,0,0,0,0,1,0,0,0
LAWSUIT,0,0,0,0,1,0,0,0
LAWSUITS,0,0,0,0,1,0,0,0
LAWYER,0,0,0,0,1,0,0,0
LAWYERS,0,0,0,0,1,0,0,0
LAYOFF,0,1,0,0,0,0,0,0
LAYOFFS,0,1,0,0,0,0,0,0
LEADERSHIP,0,0,1,0,0,0,0,0
LEADING,0,0,1,0,0,0,0,0
LEGAL,0,0,0,0,1,0,0,0
LEGALESE,0,0,0,0,1,0,0,0
LEGALITY,0,0,0,0,1,0,0,0
LEGALIZATION,0,0,0,0,1,0,0,0
LEGALIZATIONS,0,0,0,0,1,0,0,0
LEGALIZE,0,0,0,0,1,0,0,0
LEGALIZED,0,0,0,0,1,0,0,0
LEGALIZES,0,0,0,0,1,0,0,0
LEGALIZING,0,0,0,0,1,0,0,0
LEGALLY,0,0,0,0,1,0,0,0
LEGALS,0,0,0,0,1,0,0,0
LEGATEE,0,0,0,0,1,0,0,0
LEGATEES,0,0,0,0,1,0,0,0
LEGISLATE,0,0,0,0,1,0,0,0
LEGISLATED,0,0,0,0,1,0,0,0
LEGISLATES,0,0,0,0,1,0,0,0
LEGISLATING,0,0,0,0,1,0,0,0
LEGISLATION,0,0,0,0,1,0,0,0
LEGISLATIONS,0,0,0,0,1,0,0,0
LEGISLATIVE,0,0,0,0,1,0,0,0
LEGISLATIVELY,0,0,0,0,1,0,0,0
LEGISLATOR,0,0,0,0,1,0,0,0
LEGISLATORS,0,0,0,0,1,0,0,0
LEGISLATURE,0,0,0,0,1,0,0,0
LEGISLATURES,0,0,0,0,1,0,0,0
LESIONS,0,0,0,0,0,0,0,1
LIBEL,0,0,0,0,1,0,0,0
LIBELED,0,0,0,0,1,0,0,0
LIBELOUS,0,0,0,0,1,0,0,0
LIBELS,0,0,0,0,1,0,0,0
LICENSABLE,0,0,0,0,1,0,0,0
LIE,0,1,0,0,0,0,0,0
LIENHOLDERS,0,0,0,0,1,0,0,0
LIES,0,0,0,0,0,0,0,1
LIKELIHOOD,0,0,0,1,0,0,0,0
LIKELY,2,0,0,0,0,0,0,0
LIMIT,0,0,0,0,0,1,0,0
LIMITATION,0,1,0,0,0,0,0,0
LIMITATIONS,0,1,0,0,0,0,0,0
LIMITING,0,0,0,0,0,1,0,0
LIMITS,0,0,0,0,0,1,0,0
LINGERING,0,1,0,0,0,0,0,0
LIQUIDATE,0,1,0,0,0,0,0,0
LIQUIDATED,0,1,0,0,0,0,0,0
LIQUIDATES,0,1,0,0,0,0,0,0
LIQUIDATING,0,1,0,0,0,0,0,0
LIQUIDATION,0,1,0,0,0,0,0,0
LIQUIDATIONS,0,1,0,0,0,0,0,0
LIQUIDATOR,0,1,0,0,0,0,0,0
LIQUIDATORS,0,1,0,0,0,0,0,0
LITIGANT,0,1,0,0,1,0,0,0
LITIGANTS,0,1,0,0,1,0,0,0
LITIGATE,0,1,0,0,1,0,0,0
LITIGATED,0,1,0,0,1,0,0,0
LITIGATES,0,1,0,0,1,0,0,0
LITIGATING,0,1,0,0,1,0,0,0
LITIGATION,0,1,0,0,1,0,0,0
LITIGATIONS,0,1,0,0,1,0,0,0
LITIGATOR,0,0,0,0,1,0,0,0
LITIGATORS,0,0,0,0,1,0,0,0
LITIGIOUS,0,0,0,0,1,0,0,0
LITIGIOUSNESS,0,0,0,0,1,0,0,0
LOCKOUT,0,1,0,0,0,0,0,0
LOCKOUTS,0,1,0,0,0,0,0,0
LOSE,0,1,0,0,0,0,0,0
LOSES,0,1,0,0,0,0,0,0
LOSING,0,1,0,0,0,0,0,0
LOSS,0,1,0,0,0,0,0,0
LOSSES,0,1,0,0,0,0,0,0
LOST,0,1,0,0,0,0,0,0
LOWEST,1,0,0,0,0,0,0,0
LOYAL,0,0,1,0,0,0,0,0
LUCRATIVE,0,0,1,0,0,0,0,0
LYING,0,1,0,0,0,0,0,0
MAJEURE,0,0,0,0,1,0,0,0
MALFEASANCE,0,1,0,0,0,0,0,0
MALFUNCTION,0,1,0,0,0,0,0,0
MALFUNCTIONED,0,1,0,0,0,0,0,0
MALFUNCTIONING,0,1,0,0,0,0,0,0
MALFUNCTIONS,0,1,0,0,0,0,0,0
