,date,headline,link,summary
2221,,Corrections,http://query.nytimes.com/gst/fullpage.html?res=9A00E6D81039F934A3575BC0A9649D8B63,"An obituary on Monday about Esther Kartiganer, a senior producer on ''60 Minutes,'' misstated the action CBS took against her after an independent panel concluded that a ''60 Minutes II'' segment about President George W. Bush's military service during the Vietnam War had been unfair and had been rushed to broadcast without proper vetting. Ms. Kartiganer was removed from ''60 Minutes'' and reassigned; she was not dismissed from the network."
2664,,Dispute Erupts at N.Y.U. Over Credits for 1982 TV Movie,http://query.nytimes.com/gst/fullpage.html?res=9F07E4DF123CF930A3575AC0A9649D8B63,"4:56 p.m. | Updated "" The Royal Romance of Charles and Diana "" was a forgettable made-for-TV movie broadcast by CBS in 1982. But it has re-emerged 30 years later at the center of an esoteric but messily contentious dispute about screenwriting credits involving faculty members at New York University's prestigious Tisch School of the Arts ."
2410,,Split Decision in Ratings Battle,http://query.nytimes.com/gst/fullpage.html?res=9E07E7D6143FF932A05750C0A9649D8B63,"In the battle for Thursday ratings supremacy, Fox and CBS split the spoils, as the former finished first in the 18-to-49-year-old demographic loved by advertisers and the latter reached the highest overall viewership. Fox's ''American Idol'' averaged 15.3 million total viewers and at least temporarily ended its slide in the 18-to-49-year-old demographic after a month of drops. NBC was also able to claim a small victory as ''Community'' held steady in the 18-to-49 category when compared to last week despite direct competition from a new episode of ''The Big Bang Theory'' on CBS at 8 p.m. ''Big Bang Theory'' on CBS was the No. 1 Thursday program with adults 18-to-49, but the show was down 12 percent in that category and dropped in total viewers (from 15 million to 13.6 million) when compared to the last new episode three weeks ago."
3782,,"Paid Notice: Deaths SPENCER, EDSON WHITE",http://query.nytimes.com/gst/fullpage.html?res=940DE5D91E3AF934A15750C0A9649D8B63,"SPENCER--Edson White, age 85, passed away peacefully at home in Wayzata, MN on March 25, 2012 after a valiant battle with PSP. He was surrounded by his wife of 62 years Harriet, and their four children, Linda Spencer Murchison, Edson W. Spencer Jr., Douglas Stuart Spencer and James McClure Spencer. Born June 4, 1926, and raised in Chicago, Illinois, Spencer served in the U.S. Navy and was honorably discharged in 1946. A graduate of Williams College, he went on to Oxford University as a Rhodes Scholar, earning an M.A. in 1950. He and Harriet McClure Stuart married in August 1950. He worked for Sears Roebuck in Sioux City, IA, La Crosse, WI, and in Venezuela before settling in Minneapolis in 1954. Ed began his 32 year career at Honeywell as an aeronautical engineer, then as Regional Manager for Honeywell Asia based in Tokyo, Japan from 1959 to 1964. He ultimately served as Chairman and CEO of Honeywell from 1973-1987. During that time he served on the boards of Norwest Corporation, CBS, and American Express Mutual Funds Group, and the international advisory boards of NEC, Chase Manhattan Bank, and Robert Bosch, Gmbh. Ed's personal interests were many and varied and he brought passion, insight and intellectual curiosity to everything he took on. He was most proud of his service on the boards of the Ford Foundation, Carnegie Endowment for International Peace, the Mayo Foundation and the Minneapolis Foundation. Throughout his career he pursued his interest in US Japan relations with membership on the U.S. Japan Business Council and the Trilateral Commission. Additionally, he served on Governor Perpich's Blue Ribbon Commission on the University of Minnesota, Governor Carlson's Roundtable on Higher Education, and the Board of Carleton College. Ed was actively engaged in the Humphrey Institute at the University of Minnesota and a dedicated advisor to the Center for Victims of Torture. Between many a trip to interesting places around the world you could find Ed (and Harriet) casting a line in the Clarks Fork of the Yellowstone in Northwestern Wyoming. Deeply committed to the national treasure that is Yellowstone National Park, he and Harriet were founders of the Yellowstone Park Foundation, and served on the Advisory Board of the National Parks and Conservation Association. Spencer was accomplished athlete who enjoyed competition throughout his life. He was an excellent college hockey and tennis player; later in life he enjoyed skiing, tennis, fly fishing and hiking. These many professional accomplishments never masked what was most important to him, which was spending time with family and friends. He is survived by his wife Harriet; children Linda (Reid) Murchison, Ed (Val) Spencer, Doug (Kathleen Parrish) Spencer and Jim (Polly) Spencer, and nine wonderful grandchildren, Sarah (Andy), Clare, Emily, Julia, Katie, Alison, Teddy, James, and Michael. The family would like to express special appreciation to Becky Fredericks and her team of nurses for their gracious and wonderful care, and to Allina Hospice Care. A memorial service will be held at the Wayzata Community Church on Tuesday, April 3rd at 3pm. In lieu of flowers, memorial gifts can be made to Cure PSP, 30 E. Padonia Road, Suite 201, Timonium, MD 21093; www.curepsp.org; The Center for Victims of Torture, 649 Dayton Avenue St. Paul, MN 55104; www.cvt.org; or The Mayo Foundation: www.mayoclinic.org."
3781,,"Paid Notice: Deaths SPENCER, EDSON W.",https://www.nytimes.com/Link.asp?I=LS000156725537,"<!-- EDSON W SPENCER -->SPENCER--Edson White, age 85, passed away peacefully at home in Wayzata, MN on March 25, 2012 after a valiant battle with PSP. He was surrounded by his wife of 62 years Harriet, and their four children, Linda Spencer Murchison, Edson W. Spencer Jr., Douglas Stuart Spencer and James McClure Spencer. Born June 4, 1926, and raised in Chicago, Illinois, Spencer served in the U.S. Navy and was honorably discharged in 1946. A graduate of Williams College, he went on to Oxford University as a Rhodes Scholar, earning an M.A. in 1950. He and Harriet McClure Stuart married in August 1950. He worked for Sears Roebuck in Sioux City, IA, La Crosse, WI, and in Venezuela before settling in Minneapolis in 1954. Ed began his 32 year career at Honeywell as an aeronautical engineer, then as Regional Manager for Honeywell Asia based in Tokyo, Japan from 1959 to 1964. He ultimately served as Chairman and CEO of Honeywell from 1973-1987. During that time he served on the boards of Norwest Corporation, CBS, and American Express Mutual Funds Group, and the international advisory boards of NEC, Chase Manhattan Bank, and Robert Bosch, Gmbh. Ed's personal interests were many and varied and he brought passion, insight and intellectual curiosity to everything he took on. He was most proud of his service on the boards of the Ford Foundation, Carnegie Endowment for International Peace, the Mayo Foundation and the Minneapolis Foundation. Throughout his career he pursued his interest in US Japan relations with membership on the U.S. Japan Business Council and the Trilateral Commission. Additionally, he served on Governor Perpich's Blue Ribbon Commission on the University of Minnesota, Governor Carlson's Roundtable on Higher Education, and the Board of Carleton College. Ed was actively engaged in the Humphrey Institute at the University of Minnesota and a dedicated advisor to the Center for Victims of Torture. Between many a trip to interesting places around the world you could find Ed (and Harriet) casting a line in the Clarks Fork of the Yellowstone in Northwestern Wyoming. Deeply committed to the national treasure that is Yellowstone National Park, he and Harriet were founders of the Yellowstone Park Foundation, and served on the Advisory Board of the National Parks and Conservation Association. Spencer was accomplished athlete who enjoyed competition throughout his life. He was an excellent college hockey and tennis player; later in life he enjoyed skiing, tennis, fly fishing and hiking. These many professional accomplishments never masked what was most important to him, which was spending time with family and friends. He is survived by his wife Harriet; children Linda (Reid) Murchison, Ed (Val) Spencer, Doug (Kathleen Parrish) Spencer and Jim (Polly) Spencer, and nine wonderful grandchildren, Sarah (Andy), Clare, Emily, Julia, Katie, Alison, Teddy, James, and Michael. The family would like to express special appreciation to Becky Fredericks and her team of nurses for their gracious and wonderful care, and to Allina Hospice Care. A memorial service will be held at the Wayzata Community Church on Tuesday, April 3rd at 3pm. In lieu of flowers, memorial gifts can be made to Cure PSP, 30 E. Padonia Road, Suite 201, Timonium, MD 21093; <a href=""http://www.curepsp.org"" target=""_new"">www.curepsp.org</a>; The Center for Victims of Torture, 649 Dayton Avenue St. Paul, MN 55104; <a href=""http://www.cvt.org"" target=""_new"">www.cvt.org</a>; or The Mayo Foundation: <a href=""http://www.mayoclinic.org"" target=""_new"">www.mayoclinic.org</a>.<br><br>"
314,,"Paid Notice: Deaths SWEETNAM, ELIZABETH ANN",http://query.nytimes.com/gst/fullpage.html?res=990DE1DD133AF933A05750C0A9629D8B63,"SWEETNAM--Elizabeth Ann, died on March 21, 2014 after a brave fight with breast cancer. Her husband and friends were at her side. She was 66 and lived in SoHo and Shelter Island, NY. Elizabeth was born in Vancouver, Canada. After graduating York University in Ontario, she did post-graduate work at Brown University. Liz was a founding member of the University of the New World at Valais, Switzerland. While teaching High School English, she co-produced the independent documentary ""Shopping Bag Ladies"" in the 1970's, Elizabeth was very proud of the many stories that she edited at CBS ""60 Minutes"". She loved the arts and cared deeply about people and the environment we live in. Elizabeth is forever in our hearts and is survived by her husband, Vincent Novak, her brother, Gerry and many other family members and friends across the U.S. and Canada. A memorial service will be announced at a later date. Donations may be made to the VNSNY Haven Hospice in NYC."
4227,,What's On Today,http://query.nytimes.com/gst/fullpage.html?res=9A01E1D8103EF932A25752C0A9649D8B63,"8 P.M. (13, 49) KANGAROO MOB In the last 50 years, the population of eastern gray kangaroos around Canberra, the capital of Australia, has multiplied from a few hundred to tens of thousands. Forced to search for food beyond the city's drought-stricken hills, the hungry creatures have moved into urban territory, dining on parkland and lawns -- and dying by the thousands in run-ins with cars. That has led the government to reduce herds through extermination, prompting an emotional backlash. This ''Nature'' episode follows a gang of street-wise kangaroos to reveal how they survive in the city. Among them are Black Spot, above, at more than 6 feet tall the mob's dominant male and the father of most of the joeys in his group, and Madge, who teaches her son Sonny about survival among humans while carrying a nursing joey named Alice in her pouch. The program also ponders the prospect of relocating kangaroo herds or controlling their numbers through forced contraception. 11 A.M. (MoreMax) OUT OF AFRICA (1985) Meryl Streep earned her sixth best-actress Oscar nomination as the Danish writer Karen Blixen, who later published under the name Isak Dinesen, in this sweeping drama about her life on a coffee plantation in British East Africa, now Kenya, for which Sydney Pollack won for best director; the film won best picture. Klaus Maria Brandauer was also nominated for his role as Baron Bror Blixen, her Swedish-born cousin and husband. Robert Redford plays Denys Finch Hatton, the love of her life."
774,,"Paid Notice: Deaths KNOX, CORNELIUS V.",https://www.nytimes.com/Link.asp?I=LS000166496019,"<!-- CORNELIUS V KNOX -->KNOX--Cornelius Van Santvoord, 92, formerly of Darien, CT, passed away July 8 in Shelburne, VT. After 40 years in broadcasting, he retired as CBS Radio's Vice President of Affiliate Relations. He lived every day to the fullest; he bought new skis at 91. His wife, Nancy Cronyn Knox, passed away in 2010. He is survived by his sister, his four children, six grandchildren and a great-grandchild. We'll celebrate his life 3pm, Friday, August 23, Darien Community Association, 274 Middlesex Rd., Darien.<br><br>"
773,,"Paid Notice: Deaths KNOX, CORNELIUS VAN SANTVOORD",http://query.nytimes.com/gst/fullpage.html?res=9A01E0D6143AF93BA2575BC0A9659D8B63,"KNOX--Cornelius Van Santvoord, 92, formerly of Darien, CT, passed away July 8 in Shelburne, VT. After 40 years in broadcasting, he retired as CBS Radio's Vice President of Affiliate Relations. He lived every day to the fullest; he bought new skis at 91. His wife, Nancy Cronyn Knox, passed away in 2010. He is survived by his sister, his four children, six grandchildren and a great-grandchild. We'll celebrate his life 3pm, Friday, August 23, Darien Community Association, 274 Middlesex Rd., Darien."
706,,"Paid Notice: Deaths ENGER, PAUL",http://query.nytimes.com/gst/fullpage.html?res=9401EEDC1E3AF937A35751C1A9659D8B63,"ENGER--Paul, 86, retired newsman, playwright and co-founder of a soup kitchen for the homeless, died November 29, 2013. Born in Fargo, ND, Paul graduated from the University of Minnesota, began a career as a newspaper reporter in his hometown, worked for UPI and CBS News in New York. There he wrote for evening anchors Walter Cronkite and Dan Rather. He also wrote for Good Morning America and All My Children on ABC-TV, as well as scripts for A&E Cable and The History Channel. He holds three awards from the Writers Guild of America and is the recipient of the International Radio NY Festival Gold Award. Paul authored nine full-length plays, including ""Vestigial Parts"" and ""Harmon and Ruth."" His works have been performed Off Broadway as well as in Massachusetts, Florida, Arizona, California and Indiana. His most recent play, ""Benefit Performance,"" a play with songs written with Tom Ferriter and Michael Valenti is slated for production at Stageplays Theatre in the coming season. Paul was an active member of Holy Trinity Lutheran Church on West 65th Street in Manhattan, where he co-founded HUG, a soup kitchen program for homeless men and women, and assisted in planning the Bach Vespers program. Paul, who lived in Jackson Heights, Queens, was the beloved brother of Mary K. Katz and beloved uncle of Gretchen Browne and Richard Katz. A funeral service will be held at Holy Trinity Lutheran Church on Saturday, December 7 at 9:30am. Burial will be at Riverside Cemetery in Fargo, ND. Services are under the direction of Conway Funeral Home, Jackson Heights."
2377,,Tight Senate Races Seen In Virginia and Wisconsin,http://query.nytimes.com/gst/fullpage.html?res=9501E5DE1638F93AA3575BC0A9649D8B63,"A new poll finds tight races for Senate seats in the presidential swing states of Virginia and Wisconsin.In Virginia, where the race pairs two former governors, 48 percent of likely voters support the Democratic candidate, Tim Kaine, and 46 percent back the Republican nominee, George Allen, a difference that is within the poll's margin of sampling error of plus or minus 3 percentage points."
3884,,What's On Today,http://query.nytimes.com/gst/fullpage.html?res=9F05E0DA123DF937A25756C0A9649D8B63,"8 P.M. (HBO) THE WEIGHT OF THE NATION More than two-thirds of the adults in the United States and one-third of children are overweight, leading to an increase of deaths from heart disease, Type 2 diabetes, cancer, stroke and kidney disease. This four-part documentary -- a collaboration among HBO, the Institute of Medicine, the Centers for Disease Control and Prevention, and the National Institutes of Health -- is at the center of a public health campaign that includes a book, a social media component and a nationwide outreach to more than 40,000 community organizations. This first installment, ''Consequences'' (above, a scene from the film), explores the health effects of being overweight. Part 2, ''Choices,'' at 9:10, investigates the science of weight loss and offers diet and exercise tips that will help people find success. Parts 3 and 4 will be broadcast on Tuesday, starting at 8. 2 P.M. (AMC) CINDERELLA MAN (2005) In this biopic from Ron Howard, Russell Crowe, right, portrays James J. Braddock, the Depression-era heavyweight boxing champion with a 75-inch reach, who on June 13, 1935, fought the fight of his life against Max Baer (Craig Bierko), a k a the Livermore Larruper, whose reach was 81 inches. But it's the face-off between Braddock and his manager, Joe Gould (Paul Giamatti), that gives the film its bite. One of its satisfactions is that the story that unfolds inside the ring is not the same one the filmmakers seem keen to sell, Manohla Dargis said in The New York Times. ''Their Cinderella Man is the decent little guy who affirms what movie people call the triumph of the human spirit,'' she wrote. ''The story Mr. Crowe tells, with Mr. Giamatti as a gleeful Mephistopheles, is that of a man who, having sampled the blood of others, clearly enjoyed the taste.''"
3881,,What's On Today,http://query.nytimes.com/gst/fullpage.html?res=9F04EFDB103DF936A25756C0A9649D8B63,"8 P.M. (HBO) THE WEIGHT OF THE NATION More than two-thirds of the adults in the United States and one-third of children are overweight, leading to an increase in deaths from heart disease, Type 2 diabetes, cancer, stroke and kidney disease. This four-part documentary -- a collaboration by HBO, the Institute of Medicine, the Centers for Disease Control and Prevention and the National Institutes of Health -- is at the center of a public health campaign that includes a book, a social media component and an effort to reach more than 40,000 community groups. Part 3, ''Children in Crisis,'' looks at the struggle of overweight children and at their medical issues; above, a middle school gym class in Austin, Tex. It also examines school lunch standards and the debate over the definition of good nutrition among food and beverage makers, researchers and the government. The conclusion, ''Challenges,'' at 9:10, explores factors behind the obesity epidemic, including subsidized agriculture, evolutionary biology, racial and socioeconomic disparities, physical inactivity and the strong influence of the food and beverage industry. ''It wouldn't surprise me if people look back on the early part of the 21st century and call this the obesity era,'' says Dr. Thomas Farley, the New York City health commissioner. 9 A.M. (Sundance) ENCOUNTERS AT THE END OF THE WORLD (2008) For this documentary Werner Herzog traveled to Antarctica, where he met scientists and journeymen at the American outpost McMurdo Station and the penguins, seals, clams and jellyfish that surround them on what might as well be another planet. ''Few filmmakers make the end of days seem as hauntingly beautiful as Werner Herzog does, or as inexorable,'' Manohla Dargis wrote in The New York Times. One of the film's beauties, Ms. Dargis said, ''is that all the furry and floating animals are no more wondrous than the bipeds tramping through and around McMurdo: the linguist turned philosopher, the banker turned bus driver, and the female adventurer who, for drama and odd entertainment, likes to have herself zipped up in a carryall bag. (She's her own baggage.) Mr. Herzog opens his mind, heart and eyes to all these wayfarers who -- despite the persistent strain of melancholy that touches each and every person who appears on camera -- seem eerily at peace at the bottom of the world.'' The film received an Oscar nomination for best documentary feature."
