,link,headline,summary,date
968,https://www.nytimes.com/2008/06/27/us/27bridesmaid.html,"On eBay, Bride Finds Sponsor for a Wedding","The beverage company Dr Pepper Snapple Group bid $5,700 to sponsor a hairdresser’s wedding.",2008/06/27
678,https://www.nytimes.com/2008/06/27/technology/27yahoo.html,Another Yahoo Overhaul as It Tries to Right Itself,"Under pressure from many shareholders for its poor performance and for its failure to complete a deal with Microsoft, Yahoo is reorganizing itself again.",2008/06/27
1137,https://www.nytimes.com/2008/06/28/arts/television/28fami.html,"To Build a Young-Adult Crowd, ABC Family Gets More Physical","ABC Family hopes “American Teenager” will complete its makeover into a year-round, top-rated channel.",2008/06/28
636,https://www.nytimes.com/2008/06/29/sports/golf/29seconds.html,With Stewart Cink,Stewart Cink is playing some of the best golf of his career and is third in the FedEx Cup regular-season rankings with only Phil Mickelson and the sidelined Tiger Woods in front of him.,2008/06/29
209,https://www.nytimes.com/2008/06/29/nyregion/nyregionspecial2/29hydronj.html,"In an Age of Fossil Fuel, Returning to the Water for Electricity",An office building in Cranford is looking to use water power for its electricity.,2008/06/29
218,https://www.nytimes.com/2008/06/29/fashion/29bazaar.html,"A Cover, 40 Pages, 4 Faces and One Perfume","Glossy magazines and their advertisers enjoy cozy, often tangled relationships, but Harper’s Bazaar seems to have developed a new way of embracing a major sponsor.",2008/06/29
688,https://www.nytimes.com/2008/06/29/movies/29scot.html,A Girl’s Life,"An empire of American Girl dolls, books and now films has varied messages for its devoted following.",2008/06/29
693,https://www.nytimes.com/2008/06/29/magazine/29wwln-medium-t.html,The Oracle Collective,Yahoo Answers solicits replies — from everyone — to any and all questions.,2008/06/29
979,https://www.nytimes.com/2008/06/29/sports/golf/29link.html,Winner of ’41 Masters to Join Hall of Fame,"Forty years after he died, Craig Wood has been elected to the World Golf Hall of Fame by earning the minimum 65 percent of the vote.",2008/06/29
711,https://www.nytimes.com/2008/06/29/technology/29digi.html,Windows Could Use a Rush of Fresh Air,"Microsoft’s flagship software, Windows, built upon the same core architecture as preceding versions, seems to move an inch when its competitors take a lap.",2008/06/29
199,https://www.nytimes.com/2008/06/29/business/29hubby.html,Would You Hire Your Husband?,"Although women in general still struggle for pay parity, more women are running their own companies — and some are employing their husbands.",2008/06/29
737,https://www.nytimes.com/2008/06/29/business/media/29bonnie.html,101 Secrets (and 9 Lives) of a Magazine Star,"After years of raising the profiles and circulations of magazines like Us Weekly and Star by emphasizing celebrity news and gossip, Bonnie Fuller is going out on her own.",2008/06/29
1252,https://www.nytimes.com/2008/06/29/business/29scan.html,Weighing the Costs of a CT Scan’s Look Inside the Heart,"Driven by financial incentives, many doctors are adopting CT scans, but there is scant evidence they benefit most patients.",2008/06/29
527,https://www.nytimes.com/2008/06/29/fashion/29social.html,It’s ‘Row-SHANN’,"This week, answers to readers’ questions about what you say to someone who mispronounces your name, subway crushes and people inquiring about your income.",2008/06/29
427,https://www.nytimes.com/2008/06/29/books/chapters/chapter-spies-of-warsaw.html,‘The Spies of Warsaw’,"“In the dying light of an autumn day in 1937, a certain Herr Edvard Uhl, a secret agent, descended from a first-class railway carriage in the city of Warsaw.”",2008/06/29
691,https://www.nytimes.com/2008/06/30/technology/30chip.html,Intel’s Dominance Is Challenged by a Low-Power Upstart,"Intel might do well to be alarmed by the computer chips being designed by Qualcomm, a maker of chips for cellphones.",2008/06/30
1300,https://www.nytimes.com/2008/06/30/business/30google.html,Google and Creator of ‘Family Guy’ Strike a Deal,Google will syndicate a new animation series using its AdSense advertising system to Web sites that are predetermined to be gathering spots for the show’s target audience.,2008/06/30
543,https://www.nytimes.com/2008/07/01/arts/television/01stan.html,"A Teenage Pregnancy, Packaged as a Prime-Time Cautionary Tale","This cautionary series, which begins Tuesday on ABC Family, woodenly follows the trials of a 15-year-old named Amy, a good student and dutiful daughter who becomes pregnant the first time she has sex.",2008/07/01
523,https://www.nytimes.com/2008/07/01/business/media/02felkercnd.html,"Clay Felker, Magazine Pioneer, Dies at 82","At New York magazine, Mr. Felker was credited with inventing a widely imitated formula for glossy weeklies.",2008/07/01
411,http://dealbook.nytimes.com/2008/07/01/more-on-the-united-rentals-tender-offer/,More on the United Rentals Tender Offer,"Updated: On Tuesday, United Rentals will be in day fourteen of a Dutch auction self tender for 31.4 percent of its stock at $22 to $25. The offer is scheduled to expire on July 16. Management is not participating in the offer nor is directors and according to the last United Rentals proxy they own 2.1 percent of the company.",2008/07/01
949,https://www.nytimes.com/2008/07/02/nyregion/02coned.html,"As Managers Gird for Duty, Hope Seen in Con Ed Talks","Hundreds of Consolidated Edison supervisors recently went through a refresher course in case the union representing 9,000 of the utility’s workers goes on strike.",2008/07/02
1077,https://www.nytimes.com/2008/07/02/business/02walmart.html,Wal-Mart Faces Fine in Minnesota Suit Involving Work Breaks,A state judge has ruled that the discount store chain violated state laws on rest breaks and other wage matters more than two million times and could face more than $2 billion in fines.,2008/07/02
1187,https://www.nytimes.com/2008/07/02/business/media/02felker.html,"Clay Felker, Magazine Pioneer, Dies at 82","At New York magazine, Mr. Felker was credited with inventing a widely imitated formula for glossy weeklies.",2008/07/02
1318,https://www.nytimes.com/2008/07/02/business/02paint.html,Rhode Island Court Throws Out Jury Finding in Lead Case,The state’s top court overturned a landmark jury decision that would have forced three paint manufacturers to pay billions of dollars to clean up contaminated homes.,2008/07/02
667,https://www.nytimes.com/2008/07/03/technology/personaltech/03askk-002.html,Shooting Is Done; Editing Is Next,How do I create a slide show on a DVD that combines stills and brief movies from a digital camera?,2008/07/03
740,https://www.nytimes.com/2008/07/03/nyregion/03coned.html,2 Sides in Con Ed Talks Each Held a Strong Hand,"While a competitive labor market in the power industry put the union in a good negotiating position, the utility had the advantage of negotiating during an economic slowdown.",2008/07/03
22,http://krugman.blogs.nytimes.com/2008/07/03/new-bank-run-metaphors/,New bank-run metaphors,"OK, I hadn't heard this one before. About the collapse of the auction-rate securities market, which is for all practical purposes a modern version of a bank run (people who thought they had cash assets suddenly found themselves trapped):",2008/07/03
828,https://www.nytimes.com/2008/07/04/movies/04wmovies.html,Movie Guide and Film Series,MOVIES.,2008/07/04
580,https://www.nytimes.com/2008/07/05/us/05vote.html,Offer of a Vote for Sale Draws Unwanted Attention,A student looking to profit from his indifference has been charged with a felony for trying to sell his vote on eBay.,2008/07/05
566,https://www.nytimes.com/2008/07/05/business/05nocera.html,"On Day Care, Google Makes a Rare Fumble",A battle between employees and their company over in-house day care may be representative of greater changes at Google.,2008/07/05
166,https://www.nytimes.com/2008/07/06/realestate/06cov.html,The Noise Children Make,"As more families stay in New York City, the patter of little feet is becoming a major source of complaints from the neighbors.",2008/07/06
433,https://www.nytimes.com/2008/07/06/magazine/06serial-t.html,Mrs. Corbett’s Request,"Last week: Eliska Sedlacek, who was Roger’s girlfriend, told George that she used to have a Russian boyfriend who asked her to store some metal ornaments for him — and then he was murdered.",2008/07/06
431,https://www.nytimes.com/2008/07/06/books/chapters/chapter-telex-from-cuba.html,‘Telex From Cuba’,"“It was the first thing I saw when I opened my eyes that morning. An orange rectangle, the color of hot lava, hovering on the wall of my bedroom.”",2008/07/06
283,https://www.nytimes.com/2008/07/06/business/06suits.html,A Corporate Detective Is Saying Farewell,"Jules B. Kroll and the firm that he created , Kroll Inc., were pioneers in modern corporate security and intelligence. Now, at age 67, Mr. Kroll is retiring from the company.",2008/07/06
837,https://www.nytimes.com/2008/07/06/books/chapters/chapter-house-of-wits.html,‘House of Wits’,"“Though small, spare, and unbalanced in his gait, Henry James Sr. loved to pit himself against the uncomprehending world.”",2008/07/06
734,https://www.nytimes.com/2008/07/06/health/06avastin.html,"Costly Cancer Drug Offers Hope, but Also a Dilemma","Avastin, which can cost as much as $100,000 a year, has become one of the most popular cancer drugs, but studies show it prolongs life by only a few months.",2008/07/06
238,https://www.nytimes.com/2008/07/07/business/media/07adnewsletter3.html,People and Accounts of Note,Webdenda.,2008/07/07
97,http://thelede.blogs.nytimes.com/2008/07/07/greeting-the-store-closing-rush/,Greeting the Store-Closing Rush,Starbucks isn't the only company closing stores in this harsh economic climate. Bloomberg News today picked up a study showing another sign of the times:,2008/07/07
960,https://www.nytimes.com/2008/07/07/arts/television/07nbc.html,Gap Widens Between Morning TV Competitors,"Since the start of the year NBC’s “Today” is up about 3 percent, leading ABC’s “Good Morning America,” which is down 6 percent, by about 1.2 million viewers a week.",2008/07/07
940,https://www.nytimes.com/2008/07/07/technology/07google.html,"Google, Zen Master of the Market","Microsoft challenged the rules on competition and antitrust law. Now, it’s Google’s turn.",2008/07/07
1292,https://www.nytimes.com/2008/07/08/arts/design/08mad.html,"Energetic Rabbits, Melt-Proof Candies and Other Advertising Coups","The new exhibition on advertising at the Science, Industry and Business Library wants to give a twist to the “Mad Men” series.",2008/07/08
183,http://tierneylab.blogs.nytimes.com/2008/07/08/i-hate-organic/,I Hate Organic,This is not a rant about organic foods.,2008/07/08
1023,https://www.nytimes.com/2008/07/08/business/08sorkin.html,Psst! Hear the Rumor of the Day?,"Amid the desperation of the bear market, the art of the rumor has become increasingly powerful.",2008/07/08
470,https://www.nytimes.com/2008/07/09/technology/personaltech/09pogue.html,"For iPhone, the ‘New’ Is Relative","Apple’s iPhone 3G, which will go on sale on Friday, comes with just a few new bells and whistles.",2008/07/09
276,https://www.nytimes.com/2008/07/09/us/09embezzle.html,Funds Misappropriated at 2 Nonprofit Groups,"Two national nonprofit groups are reeling from disclosures that large sums of money were misappropriated, but are dealing with the problems in very different ways.",2008/07/09
830,https://www.nytimes.com/2008/07/10/business/media/10redstone.html,Redstone Says No to Anointing His Daughter,"In an interview, Sumner M. Redstone, chairman of Viacom and CBS, said that his daughter was no longer the company’s heir apparent.",2008/07/10
624,https://www.nytimes.com/2008/07/10/technology/personaltech/10apps.html,Apple’s Latest Opens a Developers’ Playground,The App Store for iPhone software is the first step in an attempt to dominate the next generation of computing.,2008/07/10
486,https://www.nytimes.com/2008/07/10/arts/10linc.html,David H. Koch to Give $100 Million to Theater,David H. Koch has agreed to contribute $100 million toward the renovation of the New York State Theater.,2008/07/10
216,https://www.nytimes.com/2008/07/10/business/media/10bloombergs.html,Bloomberg L.P. Consolidates in a Revamping of Divisions,"Bloomberg announced a revamping intended to play up its growing assets in television, radio and Internet content.",2008/07/10
1343,https://www.nytimes.com/2008/07/11/business/11lehman.html,Shares of Lehman Brothers Take a Beating,Investors fretted over problems at home-loan giants Fannie Mae and Freddie Mac and absorbed regulators’ statements that they would not bail out all financial institutions.,2008/07/11
850,https://www.nytimes.com/2008/07/11/us/11immig.html,An Interpreter Speaking Up for Migrants,A professor broke the code of confidentiality among legal interpreters to criticize the arrest of illegal immigrants.,2008/07/11
818,https://www.nytimes.com/2008/07/12/books/chapters/chapter-snake-charmer.html,‘The Snake Charmer’,"“No snake kills with more ruthless efficiency than the many-banded krait, which dwells in the jungles of India and Southeast Asia.”",2008/07/12
1576,https://www.nytimes.com/2008/07/12/arts/music/12tour.html,"Pop Tours Still Sell, Despite Economy","Despite inflation, rising gasoline prices and the continuing slide of record sales, concert tours from January to June grossed $1.05 billion in North America, the same as the midyear gross in 2007.",2008/07/12
509,https://www.nytimes.com/2008/07/12/business/12iphone.html,iPhone Users Plagued by Software Problems,Apple suffered network gridlock as the first buyers of the iPhone 3G tried to activate their purchases.,2008/07/12
1110,https://www.nytimes.com/2008/07/12/business/worldbusiness/12beer.html,InBev Raises Its Offer for Anheuser-Busch,The brewers are said to be in friendly talks as InBev has raised its offer to $70 a share from $65.,2008/07/12
1350,https://www.nytimes.com/2008/07/13/magazine/13wwln-consumed-t.html,Organic Growth,Name brand? Store brand? Safeway’s virtue-food products aim to blur the line.,2008/07/13
91,https://www.nytimes.com/2008/07/13/business/13suits.html,Living in Houses Fit for a Museum,Exhibition on Modernist architecture; G.E.’s plan to invest in wind farms; Charming Shoppes expands its board; diversity monitor to oversee Morgan Stanley; and taste testers sue sweetener manufacturer.,2008/07/13
168,https://www.nytimes.com/2008/07/13/books/chapters/chapter-outcast.html,‘The Outcast’,“Gilbert was demobbed in November and Elizabeth took Lewis up to London to meet him at the Charing Cross Hotel.”,2008/07/13
420,https://www.nytimes.com/2008/07/13/books/chapters/chapter-rome-1960.html,‘Rome 1960’,"“Two weeks before the opening of the 1960 Rome Olympics, in the midst of one of the hottest summers of the cold war, a press counselor for the Italian embassy in Washington paid a courtesy call on his counterpart at the U.S. Department of State.”",2008/07/13
1295,https://www.nytimes.com/2008/07/13/nyregion/13catholic.html,"For Catholics, an On-Air Mix of Sacred and Silly",Sirius Satellite Radio’s new Catholic Channel fuses the rough banter of talk radio with its mission to herd people back into the fold of a religious orthodoxy.,2008/07/13
206,https://www.nytimes.com/2008/07/13/nyregion/nyregionspecial2/13espnct.html,"ESPN, Now a Behemoth, Still at Home in Tiny Bristol",ESPN has been a good native son to Bristol. The behemoth doesn’t shy away from the fact that it is based in a place decidedly less glamorous than Los Angeles or New York.,2008/07/13
462,https://www.nytimes.com/2008/07/13/sports/othersports/13racing.html,New Ways to Wager Bring New Problems,"John Hancock, a 48-year-old trainer, is just a horseman trying to make a living, hoping to make enough money during Ellis Park’s annual summer meet to last the year.",2008/07/13
791,https://www.nytimes.com/2008/07/13/automobiles/autoreviews/13AUTO.html,A Small Hauler Crosses the Line,"Subaru’s redesigned Forester brings improved comfort, but offers a less playful feel than its predecessor.",2008/07/13
1220,https://www.nytimes.com/2008/07/13/magazine/13pets-t.html,Pill-Popping Pets,Americans are spending millions on mood-altering drugs for their cats and dogs. Is it because we’ve driven them mad?,2008/07/13
1116,https://www.nytimes.com/2008/07/14/business/media/14adco.html,Product Placements Acquire a Life of Their Own on Shows,Product placements woven into the plots of popular shows are a growing concern to the Federal Communications Commission and consumer groups.,2008/07/14
1073,https://www.nytimes.com/2008/07/14/business/media/14nbc.html,"To Reach Mothers, Wal-Mart Signs Deal With an NBC Unit","Forget about support groups, posses and circles of friends. The first advertising deal for a new unit of NBC Universal, signed with Wal-Mart Stores, is all about the “momtourage.”",2008/07/14
435,https://www.nytimes.com/2008/07/14/business/media/14mag.html,"In India, Magazines That Translate Well","An explosion of Western magazines has hit newsstands in India in the past year, pitching a familiar mix of gossip, relationship advice and expensive goodies.",2008/07/14
939,https://www.nytimes.com/2008/07/14/sports/golf/14golf.html,Reunion Leads to the Rediscovery of Leonard’s Form,"Justin Leonard is in the top 10 money winners on the PGA Tour, 27th in the world rankings, and looking to earn his way back to the Ryder Cup team for the first time since 1999.",2008/07/14
811,https://www.nytimes.com/2008/07/15/technology/15sorkin.html,"From the Inside, Jerry Yang Looks Out for Yahoo","At a mogul retreat, there was sympathy for Yahoo’s founder and new questions about Microsoft’s judgment.",2008/07/15
863,https://www.nytimes.com/2008/07/15/nyregion/15bud.html,"For Queens Community, Sale of Anheuser-Busch Is Hard to Take","Residents of Breezy Point, where local lore has it that Budweiser is the drink of choice, met the news with bitterness and resignation.",2008/07/15
883,https://www.nytimes.com/2008/07/15/technology/15ebay.html,Court Clears eBay in Suit Over Sale of Counterfeit Goods,"Ruling against the jeweler Tiffany, a judge said that eBay does not have a legal responsibility to actively filter counterfeit items.",2008/07/15
1164,https://www.nytimes.com/2008/07/15/business/worldbusiness/15beer.html,InBev Looks to Expand Budweiser’s Reach,"Hours after Anheuser-Busch accepted a $52 billion takeover offer by InBev, the Belgian company made plans to expand Budweiser into Europe, Asia and Latin America.",2008/07/15
79,http://tmagazine.blogs.nytimes.com/2008/07/15/the-insider-catherine-zuber/,The Insider | Catherine Zuber,"The Insider is a recurring profile of tastemakers in the fields of fashion, design, food, travel and the arts. Here the Tony Award-winning costume designer Catherine Zuber shares a few of her style essentials. Zuber is currently in Austria designing the costumes for an operatic version of ""Romeo and Juliet"" at the Salzburg Festival. Next, she is set to design the costumes for ""A Man for All Seasons"" at the Roundabout Theatre Company, John Adams's ""Dr. Atomic"" at the Metropolitan Opera and ""The Winter's Tale"" and ""The Cherry Orchard,"" to be directed by Sam Mendes at the Brooklyn Academy of Music (BAM).",2008/07/15
707,https://www.nytimes.com/2008/07/16/nyregion/16crane.html,Incompetence and Corruption Haunt Crane Work,Recent accidents in New York City have cast a spotlight on serious industry flaws that have been all but habitual.,2008/07/16
1283,https://www.nytimes.com/2008/07/16/business/16lehman.html,Demoted Lehman Officer Leaves for Credit Suisse,"Erin Callan, whose rise and fall at Lehman Brothers transfixed Wall Street, has resigned to join Credit Suisse.",2008/07/16
8,http://tmagazine.blogs.nytimes.com/2008/07/16/sandras-sources-leffot/,Sandra's Sources | Leffot,(James Ewing),2008/07/16
747,https://www.nytimes.com/2008/07/16/us/16beer.html,Anger and Dismay at the Sale of a City Treasure,"Residents of St. Louis, home to Anheuser-Busch, reeled after the surprise sale of the American brewery to Belgian beer giant InBev.",2008/07/16
810,https://www.nytimes.com/2008/07/16/business/media/16adco.html,Google and Yahoo Defend Ad Alliance at a Hearing,"At a Congressional hearing, Google and Yahoo lawyers argued that their advertising partnership did not violate antitrust laws and would help to keep Yahoo competitive.",2008/07/16
125,https://www.nytimes.com/2008/07/17/books/chapters/chapter-the-likeness.html,‘The Likeness’,"“Some nights, if I’m sleeping on my own, I still dream about Whitethorn House.”",2008/07/17
743,https://www.nytimes.com/2008/07/17/technology/17soft.html,Little Interest in Buying AOL as the Unit Is Shopped Again,"Amid all the maneuvering over the fate of Yahoo, Time Warner is again exploring whether it can persuade either Microsoft or Yahoo to buy its AOL unit.",2008/07/17
575,https://www.nytimes.com/2008/07/17/technology/personaltech/17basics.html,Sampling the Best of the iPhone App Store’s Diversions,"Apple turned on the tap for its iPhone App store last week, unleashing more than 500 applications. If you have an iPhone, you just might forget the device is capable of making phone calls",2008/07/17
986,https://www.nytimes.com/2008/07/17/business/smallbusiness/17edge.html,Bartering Expands in the Internet Age,"Thomas Daley, who runs an online barter site, is helping to lead a trend that has grown broadly over the past 25 years.",2008/07/17
632,https://www.nytimes.com/2008/07/17/technology/personaltech/17askk-003.html,Tip of the Week: Get Trippy Animations in iTunes,The Visualizer feature in iTunes lets you fill your screen with animations and patterns while your music plays.,2008/07/17
141,http://beijing2008.blogs.nytimes.com/2008/07/17/the-americans-apparatus-disadvantage/,The Americans' Apparatus Disadvantage,"The only time the spotlight is on gymnastics equipment is when something goes terribly wrong, like at the 2000 Sydney Olympics, when the women's vault was set five centimeters too low in the all-around competition, causing one of the medal favorites and several others to fall, and obligating the officials to allow do-overs.",2008/07/17
977,https://www.nytimes.com/2008/07/17/business/17air.html,"Shares Rise at 2 Carriers, Despite $1 Billion in Losses","Hit by the high cost of fuel and a weakening economy, both American and Delta reported losses of more than a $1 billion for the quarter.",2008/07/17
1161,https://www.nytimes.com/2008/07/17/sports/golf/17links.html,Governing Bodies Push to Tee Off in ’16 Games,PGA Tour executive Ty Votaw has been appointed to lead an effort to have golf included in the 2016 Olympics.,2008/07/17
1106,https://www.nytimes.com/2008/07/17/technology/17amazon.html,Amazon Plans an Online Store for Movies and TV Shows,The move is a significant step toward vanquishing the local video store and keeping couch potatoes planted firmly in front of their televisions and computers.,2008/07/17
835,https://www.nytimes.com/2008/07/18/technology/18tech.html,"In Surprise, 2 Tech Titans Disappoint",Google and Microsoft issued quarterly results on Thursday that disappointed investors.,2008/07/18
136,https://www.nytimes.com/2008/07/18/nyregion/18columbia.html,"Harlem Area Is Blighted, State Agency Declares",The finding is a step toward forcing property owners to sell their land as part of eminent domain proceedings to make way for the expansion of Columbia University.,2008/07/18
264,https://www.nytimes.com/2008/07/18/sports/olympics/18rings.html,"For Gymnasts, Maker of Apparatus Makes a Difference","In Beijing, equipment may again be a factor — at least for American gymnasts, few of whom have spent all year training on the gear that will be used in China.",2008/07/18
252,http://dealbook.nytimes.com/2008/07/18/harbinger-of-doom/,Harbinger of Doom?,Cleveland-Cliffs is having a bad day.,2008/07/18
419,https://www.nytimes.com/2008/07/19/business/19shop.html,"To Save Gas, Shoppers Stay Home and Click",A number of retailers are experiencing double-digit sales growth on their shopping Web sites at a time when simply filling up a gas tank to head to the mall can seem like a spending spree.,2008/07/19
1269,https://www.nytimes.com/2008/07/20/business/media/20si.html,Can Si Newhouse Keep Condé Nast’s Gloss Going?,"The chairman of Condé Nast defies the image of the media baron driven by love of the limelight, politics or money.",2008/07/20
180,https://www.nytimes.com/2008/07/20/fashion/20leftbehind.html,"At Magazine Offices, Another Summer of Jitney No-Shows",Traditional half-days on Fridays are starting to look like an endangered species.,2008/07/20
480,https://www.nytimes.com/2008/07/20/weekinreview/20goodman.html,Too Big to Fail?,"The ultimate reassurance about the national economy: If debt stopped Americans from consuming, the pain would go global.",2008/07/20
924,https://www.nytimes.com/2008/07/20/sports/golf/20golf.html,"Alone in Lead, Norman Looks to Make Golf History","Greg Norman is one step from rewriting his own history, and the record for the oldest golfer to win an Open, leading the 137th British Open by two strokes after three rounds.",2008/07/20
1349,https://www.nytimes.com/2008/07/20/books/chapters/chapter-come-on-shore.html,‘Come on Shore and We Will Kill and Eat You All’,"“If you stick a hatpin in at Boston and drive it through the center of the earth, you come out very near the Bay of Islands.”",2008/07/20
659,https://www.nytimes.com/2008/07/20/books/chapters/chapter-prince-of-frogtown.html,‘The Prince of Frogtown’,"“The ditch cleaved frogtown into two realms, and two powerful spirits heldsway, one on each side. One was old, old as the Cross, and the other had aged only a few days in a gallon can.”",2008/07/20
194,https://www.nytimes.com/2008/07/20/books/chapters/chapter-of-men.html,‘Of Men and Their Mothers’,"“If you look inside my refrigerator, here’s what you’ll see: one shriveled lemon, one kiwi-banana yogurt a week past its sell-by date, a bottle of Don Cossack vodka, a five-year-old bag of coffee beans from Brazil.”",2008/07/20
124,https://www.nytimes.com/2008/07/20/books/review/Hodgman-t.html,Worst Person I Know,"A novel about mothers-in-law, including the one in the mirror.",2008/07/20
356,https://www.nytimes.com/2008/07/20/books/review/Heffernan-t.html,Advice Squad,A guided tour of the books on the self-help best-seller list.,2008/07/20
547,https://www.nytimes.com/2008/07/20/books/chapters/chapter-palace-council.html,‘Palace Council’,"“Had Eddie Wesley been a less reliable man, he would never have stumbled over the body, chased Junie to Tennessee, battled the devils to a draw, and helped to topple a President.”",2008/07/20
396,https://www.nytimes.com/2008/07/20/books/chapter-real-world.html,‘Real World’,"“I’m penciling in my eyebrows when the smog alert siren starts blaring. It’s happened every day since summer vacation started, so it’s no surprise.”",2008/07/20
1422,https://www.nytimes.com/2008/07/21/sports/golf/21pennington.html,The Long and Short of Which Shots Need Help,This advice is usually delivered as gospel: the key to low golf scores is a good short game. The vast majority of shots in a round of golf are struck from 100 yards and in.,2008/07/21
222,http://dealbook.nytimes.com/2008/07/21/bidders-said-to-line-up-for-cubs/,Bidders Said to Line Up for Cubs,"The first bids for the storied Chicago Cubs and related assets were submitted on Friday in an auction that could fetch more than $1 billion, according to Reuters. As expected, entrepreneur Mark Cuban and private equity veteran John Canning Jr. were said to be among the bidders.",2008/07/21
733,https://www.nytimes.com/2008/07/21/technology/21pc.html,Smaller PCs Cause Worry for Industry,"In a tale of sales success breeding resentment, computer firms are worried the new breed of computers’ low price could threaten already thin profit margins.",2008/07/21
786,https://www.nytimes.com/2008/07/21/nyregion/21power.html,4 Brooklyn Neighborhoods Lose Power,"Park Slope, Sunset Park, Bay Ridge and Borough Park suffered a power outage on Sunday after a malfunction that left roughly 2,000 homes and businesses in the dark.",2008/07/21
744,https://www.nytimes.com/2008/07/21/nyregion/21peak.html,Rewarding Those Who Wait to Flip the Switch,Consumers looking for ways to save money on utility bills have signed up for a Con Edison service that provides discounts for using electricity during off-peak hours.,2008/07/21
134,https://www.nytimes.com/2008/07/21/arts/television/21date.html,"On Reality Shows, Love’s Retreads Need Dates, Too","There is no good reason in the world to watch “Date My Ex,” and yet there is something vaguely redeeming in its economic chemistry.",2008/07/21
650,https://www.nytimes.com/2008/07/22/us/politics/22text-obama.html,"Obama’s Speech in Amman, Jordan","The following is a transcript of Senator Barack Obama’s speech in Amman, Jordan, as provided by CQ transcriptions.",2008/07/22
1031,https://www.nytimes.com/2008/07/22/technology/22tivo.html,TiVo and Amazon Team Up,The two companies want to turn the television remote control into a tool for buying the products being advertised and promoted on commercials and talk shows.,2008/07/22
595,https://www.nytimes.com/2008/07/22/arts/television/22musi.html,Casting Call for Teenagers With Talent and Character,ABC’s new talent competition has a misleading title: winners will not to be featured in “High School Musical 3” but in a music video that will run during the credits.,2008/07/22
613,https://www.nytimes.com/2008/07/22/technology/22apple.html,"After Strong Quarter, Apple Signals Changes in Its Prices","Apple, the third-largest personal computer maker in the United States, continued to benefit from the significant market share gains of its Macintosh computer line.",2008/07/22
929,https://www.nytimes.com/2008/07/23/technology/23yahoo.html,"Yahoo’s Revenue Rises a Bit, but Profit Falls 18%",Yahoo said that its revenue in the second quarter grew a sluggish 6 percent from the same period a year earlier as profits fell.,2008/07/23
284,https://www.nytimes.com/2008/07/23/us/politics/23text-obama.html,"Obama’s Speech in Sderot, Israel","The following is a transcript of Senator Barack Obama’s speech in Sderot, Israel, as provided by CQ Transcriptions, Inc.",2008/07/23
100,http://opinionator.blogs.nytimes.com/2008/07/23/the-voluntary-spirit/,The Voluntary Spirit?,"""A relatively new group, Service Nation, is planning to kick off a campaign with a Summit for ""National Service"" on September 11,"" reports Jim Lindgren of the legal site Volokh Conspiracy.",2008/07/23
1117,https://www.nytimes.com/2008/07/23/business/23bank.html,Bank Investors Expect Less as Losses Mount,"Results that would have once been viewed as disastrous are now seen as good, even great, by some.",2008/07/23
325,http://slapshot.blogs.nytimes.com/2008/07/23/the-morning-skate-the-nhls-guilty-men-tampa-bays-cronies-ice-in-the-outfield/,"The Morning Skate: The N.H.L.'s Guilty Men, Tampa Bay's Cronies, Ice in the Outfield","The Associated Press story yesterday that former St. Louis Blues chairman Mike Shanahan had plead guilty to one charge of manipulating stock options -- the same sort of charge to which Ducks owner Henry Samueli pleaded guilty -- stated that Shanahan engaged in backdating the options between 1996 and 2002. In the scheme, prosecutors claim executives and board members of Engineered Support Systems Inc. the company co-found by Shanahan, enriched themselves by nearly $20 million.",2008/07/23
24,https://www.nytimes.com/2008/07/24/fashion/24LIFE.html,Everything’s Fine! My T-Shirt Says So.,Life is good T-shirts have caught on among people who feel the products are spreading a positive message in a troubled world.,2008/07/24
589,https://www.nytimes.com/2008/07/24/technology/24amazon.html,Strong Quarter for Sales at Amazon,The online retailer Amazon.com reported that net income for the second quarter more than doubled on strong sales.,2008/07/24
388,https://www.nytimes.com/2008/07/24/arts/24group.html,Looking for Equity in Arts Financing,"A coalition of arts organizations has asked the city for $15 million that would go to so-called culturally specific organizations, serving blacks, Hispanics, Asian-Americans and American Indians.",2008/07/24
545,https://www.nytimes.com/2008/07/24/arts/design/24zaha.html,"A 7,500-Square-Foot Ad for Chanel, With an Artistic Mission","A futuristic art pavilion, commissioned by Chanel and designed by London architect Zaha Hadid, will make a temporary appearance in Central Park this fall.",2008/07/24
885,https://www.nytimes.com/2008/07/24/technology/personaltech/24basics.html,Exorcise the Demons That Come Preinstalled,"Call it junkware. Or bloatware or demoware or adware. It’s the software preinstalled on new Windows computers. In other words, marketers are using the computer you just bought as a billboard.",2008/07/24
94,http://laughlines.blogs.nytimes.com/2008/07/24/it-was-the-pedestrians-fault/,'It Was the Pedestrian's Fault',"More of your ""late night"" jokes (send via the comment link below):",2008/07/24
528,https://www.nytimes.com/2008/07/24/fashion/24ROW.html,His Latest Catchword: Unveiled!,"Christian Siriano, the winner of season four of “Project Runway,” unveils his line for Bluefly.",2008/07/24
672,https://www.nytimes.com/2008/07/24/technology/personaltech/24pogue.html,Big Sensor a Small Step for Cameras,Sigma develops a compact camera with a huge sensor. Let the euphoria begin? Not so fast...,2008/07/24
